date,tenor,rate
2017-11-20,3Y,0.000838
2017-11-20,5Y,0.002983
2017-11-20,7Y,0.003688
2017-11-20,10Y,0.003402
2017-11-20,15Y,0.003567
2017-11-20,20Y,0.003238
2017-11-20,30Y,0.003449
2017-11-21,1W,-0.003808
2017-11-21,2W,0.003073
2017-11-21,1M,0.00144
2017-11-21,2M,-0.004185
2017-11-21,3M,0.003139
2017-11-21,6M,-0.002915
2017-11-21,9M,0.003437
2017-11-21,1Y,0.00318
2017-11-21,2Y,0.001635
2017-11-21,3Y,0.001207
2017-11-21,5Y,0.003218
2017-11-21,7Y,0.003574
2017-11-21,10Y,0.003152
2017-11-21,15Y,0.003687
2017-11-21,20Y,0.003005
2017-11-21,30Y,0.003319
2017-11-22,1W,-0.00388
2017-11-22,2W,0.002872
2017-11-22,1M,0.00264
2017-11-22,2M,-0.003061
2017-11-22,3M,0.002501
2017-11-22,6M,-0.002321
2017-11-22,9M,0.003777
2017-11-22,1Y,0.003267
2017-11-22,2Y,0.001275
2017-11-22,3Y,0.001336
2017-11-22,5Y,0.002939
2017-11-22,7Y,0.003379
2017-11-22,10Y,0.003072
2017-11-22,15Y,0.003435
2017-11-22,20Y,0.002437
2017-11-22,30Y,0.003811
2017-11-23,1W,-0.003366
2017-11-23,2W,0.002489
2017-11-23,1M,0.002653
2017-11-23,2M,-0.003642
2017-11-23,3M,0.002495
2017-11-23,6M,-0.002046
2017-11-23,9M,0.00396
2017-11-23,1Y,0.002508
2017-11-23,2Y,0.001388
2017-11-23,3Y,0.001097
2017-11-23,5Y,0.002864
2017-11-23,7Y,0.003559
2017-11-23,10Y,0.003189
2017-11-23,15Y,0.003596
2017-11-23,20Y,0.002451
2017-11-23,30Y,0.003798
2017-11-24,1W,-0.004477
2017-11-24,2W,0.001314
2017-11-24,1M,0.002533
2017-11-24,2M,-0.003491
2017-11-24,3M,0.002671
2017-11-24,6M,-0.001713
2017-11-24,9M,0.003712
2017-11-24,1Y,0.002447
2017-11-24,2Y,0.000675
2017-11-24,3Y,0.001472
2017-11-24,5Y,0.003168
2017-11-24,7Y,0.003279
2017-11-24,10Y,0.003517
2017-11-24,15Y,0.004195
2017-11-24,20Y,0.002279
2017-11-24,30Y,0.003563
2017-11-27,1W,-0.004207
2017-11-27,2W,0.00218
2017-11-27,1M,0.0029
2017-11-27,2M,-0.004324
2017-11-27,3M,0.002505
2017-11-27,6M,-0.001341
2017-11-27,9M,0.003403
2017-11-27,1Y,0.002523
2017-11-27,2Y,3.9e-05
2017-11-27,3Y,0.001509
2017-11-27,5Y,0.003518
2017-11-27,7Y,0.003311
2017-11-27,10Y,0.003566
2017-11-27,15Y,0.004296
2017-11-27,20Y,0.002273
2017-11-27,30Y,0.003645
2017-11-28,1W,-0.003973
2017-11-28,2W,0.002158
2017-11-28,1M,0.00172
2017-11-28,2M,-0.003471
2017-11-28,3M,0.001385
2017-11-28,6M,-0.000962
2017-11-28,9M,0.003397
2017-11-28,1Y,0.001798
2017-11-28,2Y,0.000187
2017-11-28,3Y,0.001649
2017-11-28,5Y,0.003293
2017-11-28,7Y,0.003016
2017-11-28,10Y,0.003197
2017-11-28,15Y,0.004015
2017-11-28,20Y,0.002108
2017-11-28,30Y,0.003434
2017-11-29,1W,-0.003494
2017-11-29,2W,0.003373
2017-11-29,1M,0.001128
2017-11-29,2M,-0.002859
2017-11-29,3M,0.001927
2017-11-29,6M,-0.000899
2017-11-29,9M,0.003265
2017-11-29,1Y,0.001951
2017-11-29,2Y,0.000266
2017-11-29,3Y,0.001461
2017-11-29,5Y,0.002958
2017-11-29,7Y,0.003025
2017-11-29,10Y,0.002935
2017-11-29,15Y,0.00392
2017-11-29,20Y,0.002205
2017-11-29,30Y,0.003277
2017-11-30,1W,-0.004188
2017-11-30,2W,0.00313
2017-11-30,1M,0.000275
2017-11-30,2M,-0.002898
2017-11-30,3M,0.00208
2017-11-30,6M,-0.000178
2017-11-30,9M,0.003728
2017-11-30,1Y,0.001343
2017-11-30,2Y,1.7e-05
2017-11-30,3Y,0.001473
2017-11-30,5Y,0.002607
2017-11-30,7Y,0.002983
2017-11-30,10Y,0.003187
2017-11-30,15Y,0.004174
2017-11-30,20Y,0.002497
2017-11-30,30Y,0.002794
2017-12-01,1W,-0.004633
2017-12-01,2W,0.002463
2017-12-01,1M,-5.3e-05
2017-12-01,2M,-0.002613
2017-12-01,3M,0.002178
2017-12-01,6M,-0.000592
2017-12-01,9M,0.002918
2017-12-01,1Y,0.001852
2017-12-01,2Y,0.000812
2017-12-01,3Y,0.002052
2017-12-01,5Y,0.00301
2017-12-01,7Y,0.003125
2017-12-01,10Y,0.003318
2017-12-01,15Y,0.004277
2017-12-01,20Y,0.002429
2017-12-01,30Y,0.002795
2017-12-04,1W,-0.005225
2017-12-04,2W,0.002127
2017-12-04,1M,-0.000211
2017-12-04,2M,-0.001901
2017-12-04,3M,0.001205
2017-12-04,6M,-0.000272
2017-12-04,9M,0.002522
2017-12-04,1Y,0.001172
2017-12-04,2Y,0.000551
2017-12-04,3Y,0.002086
2017-12-04,5Y,0.003152
2017-12-04,7Y,0.003582
2017-12-04,10Y,0.003479
2017-12-04,15Y,0.004324
2017-12-04,20Y,0.002801
2017-12-04,30Y,0.003052
2017-12-05,1W,-0.004998
2017-12-05,2W,0.00229
2017-12-05,1M,-6e-06
2017-12-05,2M,-0.001408
2017-12-05,3M,0.00036
2017-12-05,6M,-0.000418
2017-12-05,9M,0.002669
2017-12-05,1Y,0.001314
2017-12-05,2Y,0.000394
2017-12-05,3Y,0.001994
2017-12-05,5Y,0.002985
2017-12-05,7Y,0.003543
2017-12-05,10Y,0.003337
2017-12-05,15Y,0.004446
2017-12-05,20Y,0.003106
2017-12-05,30Y,0.002806
2017-12-06,1W,-0.003397
2017-12-06,2W,0.003177
2017-12-06,1M,0.001021
2017-12-06,2M,-0.001346
2017-12-06,3M,0.00104
2017-12-06,6M,-0.000505
2017-12-06,9M,0.002992
2017-12-06,1Y,0.001363
2017-12-06,2Y,0.000878
2017-12-06,3Y,0.002229
2017-12-06,5Y,0.002753
2017-12-06,7Y,0.003401
2017-12-06,10Y,0.003684
2017-12-06,15Y,0.004306
2017-12-06,20Y,0.003257
2017-12-06,30Y,0.002559
2017-12-07,1W,-0.00335
2017-12-07,2W,0.003013
2017-12-07,1M,0.000646
2017-12-07,2M,-0.000821
2017-12-07,3M,0.000983
2017-12-07,6M,-0.000203
2017-12-07,9M,0.002934
2017-12-07,1Y,0.001291
2017-12-07,2Y,0.001597
2017-12-07,3Y,0.00223
2017-12-07,5Y,0.002662
2017-12-07,7Y,0.003358
2017-12-07,10Y,0.003727
2017-12-07,15Y,0.004273
2017-12-07,20Y,0.003731
2017-12-07,30Y,0.002685
2017-12-08,1W,-0.00335
2017-12-08,2W,0.003196
2017-12-08,1M,0.001779
2017-12-08,2M,-0.001241
2017-12-08,3M,0.000234
2017-12-08,6M,-0.001196
2017-12-08,9M,0.002891
2017-12-08,1Y,0.000954
2017-12-08,2Y,0.002384
2017-12-08,3Y,0.002355
2017-12-08,5Y,0.002004
2017-12-08,7Y,0.003145
2017-12-08,10Y,0.003953
2017-12-08,15Y,0.004578
2017-12-08,20Y,0.00378
2017-12-08,30Y,0.002821
2017-12-11,1W,-0.003631
2017-12-11,2W,0.001755
2017-12-11,1M,0.000602
2017-12-11,2M,-0.002326
2017-12-11,3M,-0.000314
2017-12-11,6M,-0.001073
2017-12-11,9M,0.002693
2017-12-11,1Y,0.000489
2017-12-11,2Y,0.001794
2017-12-11,3Y,0.002597
2017-12-11,5Y,0.002199
2017-12-11,7Y,0.003078
2017-12-11,10Y,0.004007
2017-12-11,15Y,0.00444
2017-12-11,20Y,0.003886
2017-12-11,30Y,0.002899
2017-12-12,1W,-0.003813
2017-12-12,2W,0.000838
2017-12-12,1M,0.000187
2017-12-12,2M,-0.001229
2017-12-12,3M,0.000389
2017-12-12,6M,-8.5e-05
2017-12-12,9M,0.00268
2017-12-12,1Y,0.000785
2017-12-12,2Y,0.001791
2017-12-12,3Y,0.002736
2017-12-12,5Y,0.002592
2017-12-12,7Y,0.003152
2017-12-12,10Y,0.004001
2017-12-12,15Y,0.004532
2017-12-12,20Y,0.003987
2017-12-12,30Y,0.002639
2017-12-13,1W,-0.004713
2017-12-13,2W,0.000497
2017-12-13,1M,0.001444
2017-12-13,2M,-0.000598
2017-12-13,3M,0.000759
2017-12-13,6M,0.000268
2017-12-13,9M,0.002365
2017-12-13,1Y,4.6e-05
2017-12-13,2Y,0.001249
2017-12-13,3Y,0.002965
2017-12-13,5Y,0.002613
2017-12-13,7Y,0.003131
2017-12-13,10Y,0.00412
2017-12-13,15Y,0.004593
2017-12-13,20Y,0.003704
2017-12-13,30Y,0.002809
2017-12-14,1W,-0.004578
2017-12-14,2W,0.000166
2017-12-14,1M,0.000107
2017-12-14,2M,-0.001244
2017-12-14,3M,-0.000306
2017-12-14,6M,-0.000427
2017-12-14,9M,0.001914
2017-12-14,1Y,-0.000288
2017-12-14,2Y,0.001326
2017-12-14,3Y,0.003001
2017-12-14,5Y,0.003304
2017-12-14,7Y,0.003226
2017-12-14,10Y,0.004112
2017-12-14,15Y,0.004728
2017-12-14,20Y,0.003634
2017-12-14,30Y,0.002796
2017-12-15,1W,-0.004474
2017-12-15,2W,0.000464
2017-12-15,1M,0.000441
2017-12-15,2M,-0.001889
2017-12-15,3M,-0.000567
2017-12-15,6M,-0.001251
2017-12-15,9M,0.00132
2017-12-15,1Y,-0.0002
2017-12-15,2Y,0.000705
2017-12-15,3Y,0.003286
2017-12-15,5Y,0.003617
2017-12-15,7Y,0.003144
2017-12-15,10Y,0.004265
2017-12-15,15Y,0.004898
2017-12-15,20Y,0.003464
2017-12-15,30Y,0.002847
2017-12-18,1W,-0.003857
2017-12-18,2W,7e-05
2017-12-18,1M,0.002288
2017-12-18,2M,-0.000695
2017-12-18,3M,-0.00064
2017-12-18,6M,-0.000358
2017-12-18,9M,0.001395
2017-12-18,1Y,0.00024
2017-12-18,2Y,0.001046
2017-12-18,3Y,0.002972
2017-12-18,5Y,0.003737
2017-12-18,7Y,0.003131
2017-12-18,10Y,0.003882
2017-12-18,15Y,0.004808
2017-12-18,20Y,0.003678
2017-12-18,30Y,0.002829
2017-12-19,1W,-0.003431
2017-12-19,2W,-0.000275
2017-12-19,1M,0.002322
2017-12-19,2M,0.000194
2017-12-19,3M,-0.000707
2017-12-19,6M,-0.000675
2017-12-19,9M,0.000175
2017-12-19,1Y,0.000177
2017-12-19,2Y,0.000685
2017-12-19,3Y,0.002843
2017-12-19,5Y,0.00345
2017-12-19,7Y,0.002811
2017-12-19,10Y,0.003984
2017-12-19,15Y,0.004899
2017-12-19,20Y,0.003693
2017-12-19,30Y,0.002714
2017-12-20,1W,-0.004166
2017-12-20,2W,-0.001478
2017-12-20,1M,0.002944
2017-12-20,2M,-0.000215
2017-12-20,3M,-0.000715
2017-12-20,6M,-2e-05
2017-12-20,9M,-0.000212
2017-12-20,1Y,-0.000436
2017-12-20,2Y,0.001403
2017-12-20,3Y,0.002994
2017-12-20,5Y,0.003321
2017-12-20,7Y,0.002978
2017-12-20,10Y,0.00376
2017-12-20,15Y,0.004874
2017-12-20,20Y,0.003975
2017-12-20,30Y,0.002387
2017-12-21,1W,-0.003341
2017-12-21,2W,-0.002012
2017-12-21,1M,0.002398
2017-12-21,2M,-0.000386
2017-12-21,3M,-0.001301
2017-12-21,6M,0.000117
2017-12-21,9M,5.1e-05
2017-12-21,1Y,-0.000859
2017-12-21,2Y,0.001553
2017-12-21,3Y,0.002936
2017-12-21,5Y,0.003223
2017-12-21,7Y,0.002909
2017-12-21,10Y,0.003937
2017-12-21,15Y,0.004966
2017-12-21,20Y,0.004067
2017-12-21,30Y,0.002458
2017-12-22,1W,-0.002896
2017-12-22,2W,-0.002206
2017-12-22,1M,0.002028
2017-12-22,2M,0.000729
2017-12-22,3M,-0.002025
2017-12-22,6M,0.000835
2017-12-22,9M,6.7e-05
2017-12-22,1Y,-0.000707
2017-12-22,2Y,0.001445
2017-12-22,3Y,0.00309
2017-12-22,5Y,0.003459
2017-12-22,7Y,0.002901
2017-12-22,10Y,0.00395
2017-12-22,15Y,0.005205
2017-12-22,20Y,0.003875
2017-12-22,30Y,0.002556
2017-12-25,1W,-0.001975
2017-12-25,2W,-0.002301
2017-12-25,1M,0.000551
2017-12-25,2M,0.000317
2017-12-25,3M,-0.002241
2017-12-25,6M,0.000202
2017-12-25,9M,-0.000392
2017-12-25,1Y,-3.8e-05
2017-12-25,2Y,0.001095
2017-12-25,3Y,0.003287
2017-12-25,5Y,0.003743
2017-12-25,7Y,0.002763
2017-12-25,10Y,0.003591
2017-12-25,15Y,0.005492
2017-12-25,20Y,0.003777
2017-12-25,30Y,0.002792
2017-12-26,1W,-0.002741
2017-12-26,2W,-0.002005
2017-12-26,1M,0.001713
2017-12-26,2M,0.000985
2017-12-26,3M,-0.002842
2017-12-26,6M,-5.5e-05
2017-12-26,9M,-0.00042
2017-12-26,1Y,-0.000166
2017-12-26,2Y,0.001084
2017-12-26,3Y,0.003129
2017-12-26,5Y,0.00352
2017-12-26,7Y,0.003064
2017-12-26,10Y,0.003316
2017-12-26,15Y,0.005296
2017-12-26,20Y,0.00352
2017-12-26,30Y,0.002753
2017-12-27,1W,-0.002415
2017-12-27,2W,-0.000789
2017-12-27,1M,0.002322
2017-12-27,2M,0.000362
2017-12-27,3M,-0.001912
2017-12-27,6M,-0.000627
2017-12-27,9M,-0.000713
2017-12-27,1Y,0.000134
2017-12-27,2Y,0.000849
2017-12-27,3Y,0.002797
2017-12-27,5Y,0.003428
2017-12-27,7Y,0.003094
2017-12-27,10Y,0.003539
2017-12-27,15Y,0.00488
2017-12-27,20Y,0.003306
2017-12-27,30Y,0.002573
2017-12-28,1W,-0.002265
2017-12-28,2W,-0.001221
2017-12-28,1M,0.002058
2017-12-28,2M,-0.000679
2017-12-28,3M,-0.001439
2017-12-28,6M,-0.000504
2017-12-28,9M,-0.000486
2017-12-28,1Y,0.000809
2017-12-28,2Y,0.000872
2017-12-28,3Y,0.003054
2017-12-28,5Y,0.003626
2017-12-28,7Y,0.003123
2017-12-28,10Y,0.003907
2017-12-28,15Y,0.004709
2017-12-28,20Y,0.003323
2017-12-28,30Y,0.002578
2017-12-29,1W,-0.003095
2017-12-29,2W,-0.000304
2017-12-29,1M,0.002573
2017-12-29,2M,-0.000492
2017-12-29,3M,-0.002795
2017-12-29,6M,-0.000561
2017-12-29,9M,-0.000558
2017-12-29,1Y,0.000928
2017-12-29,2Y,0.000641
2017-12-29,3Y,0.003093
2017-12-29,5Y,0.003974
2017-12-29,7Y,0.003197
2017-12-29,10Y,0.003868
2017-12-29,15Y,0.004597
2017-12-29,20Y,0.003109
2017-12-29,30Y,0.002477
2018-01-01,1W,-0.002702
2018-01-01,2W,0.000267
2018-01-01,1M,0.003479
2018-01-01,2M,0.000109
2018-01-01,3M,-0.002807
2018-01-01,6M,-0.000546
2018-01-01,9M,-0.000158
2018-01-01,1Y,9.3e-05
2018-01-01,2Y,0.000463
2018-01-01,3Y,0.002687
2018-01-01,5Y,0.003647
2018-01-01,7Y,0.00342
2018-01-01,10Y,0.003697
2018-01-01,15Y,0.004518
2018-01-01,20Y,0.002976
2018-01-01,30Y,0.002725
2018-01-02,1W,-0.002418
2018-01-02,2W,0.001397
2018-01-02,1M,0.003622
2018-01-02,2M,-0.000216
2018-01-02,3M,-0.002804
2018-01-02,6M,0.000187
2018-01-02,9M,0.000458
2018-01-02,1Y,-9.9e-05
2018-01-02,2Y,0.000273
2018-01-02,3Y,0.00268
2018-01-02,5Y,0.003702
2018-01-02,7Y,0.003421
2018-01-02,10Y,0.003529
2018-01-02,15Y,0.004563
2018-01-02,20Y,0.003003
2018-01-02,30Y,0.002923
2018-01-03,1W,-0.002534
2018-01-03,2W,0.001359
2018-01-03,1M,0.003639
2018-01-03,2M,-0.001047
2018-01-03,3M,-0.002741
2018-01-03,6M,0.000756
2018-01-03,9M,0.001062
2018-01-03,1Y,-0.001003
2018-01-03,2Y,0.000279
2018-01-03,3Y,0.003393
2018-01-03,5Y,0.003525
2018-01-03,7Y,0.003707
2018-01-03,10Y,0.00373
2018-01-03,15Y,0.004247
2018-01-03,20Y,0.003235
2018-01-03,30Y,0.002869
2018-01-04,1W,-0.001978
2018-01-04,2W,0.000283
2018-01-04,1M,0.00321
2018-01-04,2M,-0.001265
2018-01-04,3M,-0.002812
2018-01-04,6M,0.001622
2018-01-04,9M,0.000755
2018-01-04,1Y,-0.000955
2018-01-04,2Y,0.000546
2018-01-04,3Y,0.002903
2018-01-04,5Y,0.003552
2018-01-04,7Y,0.003511
2018-01-04,10Y,0.003713
2018-01-04,15Y,0.004146
2018-01-04,20Y,0.003024
2018-01-04,30Y,0.002986
2018-01-05,1W,-0.000434
2018-01-05,2W,-3.1e-05
2018-01-05,1M,0.002525
2018-01-05,2M,-0.00148
2018-01-05,3M,-0.003217
2018-01-05,6M,0.001668
2018-01-05,9M,0.001517
2018-01-05,1Y,-3.4e-05
2018-01-05,2Y,0.001075
2018-01-05,3Y,0.002982
2018-01-05,5Y,0.002922
2018-01-05,7Y,0.003433
2018-01-05,10Y,0.003629
2018-01-05,15Y,0.004128
2018-01-05,20Y,0.003159
2018-01-05,30Y,0.002593
2018-01-08,1W,-0.001186
2018-01-08,2W,0.00061
2018-01-08,1M,0.002178
2018-01-08,2M,-0.000284
2018-01-08,3M,-0.00339
2018-01-08,6M,0.001375
2018-01-08,9M,0.001374
2018-01-08,1Y,-0.000444
2018-01-08,2Y,0.000874
2018-01-08,3Y,0.002933
2018-01-08,5Y,0.002412
2018-01-08,7Y,0.003133
2018-01-08,10Y,0.003496
2018-01-08,15Y,0.004142
2018-01-08,20Y,0.002902
2018-01-08,30Y,0.003024
2018-01-09,1W,-0.000464
2018-01-09,2W,0.001186
2018-01-09,1M,0.002812
2018-01-09,2M,-0.000116
2018-01-09,3M,-0.00282
2018-01-09,6M,0.001416
2018-01-09,9M,0.002803
2018-01-09,1Y,0.0002
2018-01-09,2Y,0.001017
2018-01-09,3Y,0.003082
2018-01-09,5Y,0.002074
2018-01-09,7Y,0.002937
2018-01-09,10Y,0.003479
2018-01-09,15Y,0.004426
2018-01-09,20Y,0.002778
2018-01-09,30Y,0.003025
2018-01-10,1W,-0.000829
2018-01-10,2W,0.00077
2018-01-10,1M,0.003188
2018-01-10,2M,-8.7e-05
2018-01-10,3M,-0.004331
2018-01-10,6M,0.00089
2018-01-10,9M,0.002759
2018-01-10,1Y,0.001112
2018-01-10,2Y,0.001492
2018-01-10,3Y,0.002591
2018-01-10,5Y,0.002674
2018-01-10,7Y,0.002714
2018-01-10,10Y,0.003311
2018-01-10,15Y,0.003987
2018-01-10,20Y,0.0028
2018-01-10,30Y,0.003114
2018-01-11,1W,-1.7e-05
2018-01-11,2W,0.000191
2018-01-11,1M,0.003648
2018-01-11,2M,-6e-05
2018-01-11,3M,-0.0042
2018-01-11,6M,0.000745
2018-01-11,9M,0.002109
2018-01-11,1Y,0.001306
2018-01-11,2Y,0.000992
2018-01-11,3Y,0.002148
2018-01-11,5Y,0.003152
2018-01-11,7Y,0.002901
2018-01-11,10Y,0.003548
2018-01-11,15Y,0.004293
2018-01-11,20Y,0.002888
2018-01-11,30Y,0.002992
2018-01-12,1W,-0.000448
2018-01-12,2W,0.000326
2018-01-12,1M,0.003667
2018-01-12,2M,3.5e-05
2018-01-12,3M,-0.004413
2018-01-12,6M,0.000993
2018-01-12,9M,0.001925
2018-01-12,1Y,0.001384
2018-01-12,2Y,0.000941
2018-01-12,3Y,0.0025
2018-01-12,5Y,0.002715
2018-01-12,7Y,0.003053
2018-01-12,10Y,0.003526
2018-01-12,15Y,0.004211
2018-01-12,20Y,0.003002
2018-01-12,30Y,0.003158
2018-01-15,1W,-0.000517
2018-01-15,2W,6e-06
2018-01-15,1M,0.003131
2018-01-15,2M,7.3e-05
2018-01-15,3M,-0.005237
2018-01-15,6M,0.000852
2018-01-15,9M,0.001391
2018-01-15,1Y,0.00128
2018-01-15,2Y,0.001298
2018-01-15,3Y,0.00281
2018-01-15,5Y,0.002301
2018-01-15,7Y,0.003364
2018-01-15,10Y,0.003542
2018-01-15,15Y,0.003679
2018-01-15,20Y,0.003017
2018-01-15,30Y,0.00339
2018-01-16,1W,-0.001073
2018-01-16,2W,0.000121
2018-01-16,1M,0.003107
2018-01-16,2M,0.000331
2018-01-16,3M,-0.005922
2018-01-16,6M,0.000965
2018-01-16,9M,0.001342
2018-01-16,1Y,0.001367
2018-01-16,2Y,0.001871
2018-01-16,3Y,0.003066
2018-01-16,5Y,0.002229
2018-01-16,7Y,0.003038
2018-01-16,10Y,0.003496
2018-01-16,15Y,0.00366
2018-01-16,20Y,0.002751
2018-01-16,30Y,0.003286
2018-01-17,1W,-0.000922
2018-01-17,2W,0.001231
2018-01-17,1M,0.003211
2018-01-17,2M,0.000413
2018-01-17,3M,-0.005707
2018-01-17,6M,0.000805
2018-01-17,9M,0.00068
2018-01-17,1Y,0.001877
2018-01-17,2Y,0.001367
2018-01-17,3Y,0.003267
2018-01-17,5Y,0.002373
2018-01-17,7Y,0.002826
2018-01-17,10Y,0.00359
2018-01-17,15Y,0.003863
2018-01-17,20Y,0.002817
2018-01-17,30Y,0.002806
2018-01-18,1W,-0.001202
2018-01-18,2W,0.00177
2018-01-18,1M,0.002492
2018-01-18,2M,0.001038
2018-01-18,3M,-0.00631
2018-01-18,6M,0.002084
2018-01-18,9M,0.00088
2018-01-18,1Y,0.001649
2018-01-18,2Y,0.001503
2018-01-18,3Y,0.002704
2018-01-18,5Y,0.002753
2018-01-18,7Y,0.002838
2018-01-18,10Y,0.003643
2018-01-18,15Y,0.004001
2018-01-18,20Y,0.0028
2018-01-18,30Y,0.002714
2018-01-19,1W,-0.001381
2018-01-19,2W,0.00133
2018-01-19,1M,0.003349
2018-01-19,2M,0.000238
2018-01-19,3M,-0.006567
2018-01-19,6M,0.001982
2018-01-19,9M,0.00035
2018-01-19,1Y,0.001831
2018-01-19,2Y,0.001587
2018-01-19,3Y,0.002796
2018-01-19,5Y,0.003207
2018-01-19,7Y,0.002344
2018-01-19,10Y,0.003592
2018-01-19,15Y,0.003829
2018-01-19,20Y,0.002513
2018-01-19,30Y,0.002845
2018-01-22,1W,-0.001301
2018-01-22,2W,0.001421
2018-01-22,1M,0.00259
2018-01-22,2M,0.000378
2018-01-22,3M,-0.006681
2018-01-22,6M,0.002422
2018-01-22,9M,0.00057
2018-01-22,1Y,0.001511
2018-01-22,2Y,0.001783
2018-01-22,3Y,0.002701
2018-01-22,5Y,0.003457
2018-01-22,7Y,0.002564
2018-01-22,10Y,0.00355
2018-01-22,15Y,0.00375
2018-01-22,20Y,0.002608
2018-01-22,30Y,0.003256
2018-01-23,1W,-0.002027
2018-01-23,2W,0.001337
2018-01-23,1M,0.00259
2018-01-23,2M,-9e-05
2018-01-23,3M,-0.00716
2018-01-23,6M,0.002518
2018-01-23,9M,0.000977
2018-01-23,1Y,0.001732
2018-01-23,2Y,0.001966
2018-01-23,3Y,0.002175
2018-01-23,5Y,0.003059
2018-01-23,7Y,0.002534
2018-01-23,10Y,0.003177
2018-01-23,15Y,0.003469
2018-01-23,20Y,0.002615
2018-01-23,30Y,0.003554
2018-01-24,1W,-0.00257
2018-01-24,2W,0.002449
2018-01-24,1M,0.002597
2018-01-24,2M,-0.000679
2018-01-24,3M,-0.005861
2018-01-24,6M,0.001791
2018-01-24,9M,0.000112
2018-01-24,1Y,0.001586
2018-01-24,2Y,0.001742
2018-01-24,3Y,0.001812
2018-01-24,5Y,0.002683
2018-01-24,7Y,0.002747
2018-01-24,10Y,0.003045
2018-01-24,15Y,0.003485
2018-01-24,20Y,0.002295
2018-01-24,30Y,0.003507
2018-01-25,1W,-0.002147
2018-01-25,2W,0.002031
2018-01-25,1M,0.00214
2018-01-25,2M,0.000432
2018-01-25,3M,-0.006645
2018-01-25,6M,0.001932
2018-01-25,9M,-0.000275
2018-01-25,1Y,0.001369
2018-01-25,2Y,0.001696
2018-01-25,3Y,0.001476
2018-01-25,5Y,0.00283
2018-01-25,7Y,0.002704
2018-01-25,10Y,0.00319
2018-01-25,15Y,0.003379
2018-01-25,20Y,0.002676
2018-01-25,30Y,0.003494
2018-01-26,1W,-0.002478
2018-01-26,2W,0.000458
2018-01-26,1M,0.0012
2018-01-26,2M,-6.4e-05
2018-01-26,3M,-0.00653
2018-01-26,6M,0.002217
2018-01-26,9M,-4.1e-05
2018-01-26,1Y,0.001304
2018-01-26,2Y,0.001696
2018-01-26,3Y,0.001659
2018-01-26,5Y,0.002797
2018-01-26,7Y,0.002915
2018-01-26,10Y,0.002617
2018-01-26,15Y,0.003274
2018-01-26,20Y,0.002722
2018-01-26,30Y,0.003623
2018-01-29,1W,-0.001487
2018-01-29,2W,-0.000262
2018-01-29,1M,8e-06
2018-01-29,2M,-0.000143
2018-01-29,3M,-0.006791
2018-01-29,6M,0.001698
2018-01-29,9M,0.00027
2018-01-29,1Y,0.001478
2018-01-29,2Y,0.001668
2018-01-29,3Y,0.001696
2018-01-29,5Y,0.002991
2018-01-29,7Y,0.002848
2018-01-29,10Y,0.002624
2018-01-29,15Y,0.003198
2018-01-29,20Y,0.002514
2018-01-29,30Y,0.003801
2018-01-30,1W,-0.000826
2018-01-30,2W,-0.000259
2018-01-30,1M,-0.000593
2018-01-30,2M,-0.000286
2018-01-30,3M,-0.005902
2018-01-30,6M,0.001651
2018-01-30,9M,0.000417
2018-01-30,1Y,0.001403
2018-01-30,2Y,0.001954
2018-01-30,3Y,0.001104
2018-01-30,5Y,0.003359
2018-01-30,7Y,0.002633
2018-01-30,10Y,0.002797
2018-01-30,15Y,0.003137
2018-01-30,20Y,0.002516
2018-01-30,30Y,0.003555
2018-01-31,1W,-0.001176
2018-01-31,2W,-0.000479
2018-01-31,1M,-0.00199
2018-01-31,2M,-4e-06
2018-01-31,3M,-0.005883
2018-01-31,6M,0.00264
2018-01-31,9M,0.000195
2018-01-31,1Y,0.001512
2018-01-31,2Y,0.001618
2018-01-31,3Y,0.001508
2018-01-31,5Y,0.002803
2018-01-31,7Y,0.002836
2018-01-31,10Y,0.003138
2018-01-31,15Y,0.003107
2018-01-31,20Y,0.002575
2018-01-31,30Y,0.003209
2018-02-01,1W,-0.000105
2018-02-01,2W,-0.00094
2018-02-01,1M,-0.001263
2018-02-01,2M,0.000287
2018-02-01,3M,-0.005147
2018-02-01,6M,0.002706
2018-02-01,9M,0.000712
2018-02-01,1Y,0.000628
2018-02-01,2Y,0.002324
2018-02-01,3Y,0.001882
2018-02-01,5Y,0.002664
2018-02-01,7Y,0.002848
2018-02-01,10Y,0.002877
2018-02-01,15Y,0.003142
2018-02-01,20Y,0.00258
2018-02-01,30Y,0.003244
2018-02-02,1W,0.00064
2018-02-02,2W,-0.00079
2018-02-02,1M,-0.000946
2018-02-02,2M,0.00054
2018-02-02,3M,-0.004496
2018-02-02,6M,0.002996
2018-02-02,9M,0.000756
2018-02-02,1Y,0.000169
2018-02-02,2Y,0.001516
2018-02-02,3Y,0.001842
2018-02-02,5Y,0.002595
2018-02-02,7Y,0.002959
2018-02-02,10Y,0.002483
2018-02-02,15Y,0.003377
2018-02-02,20Y,0.002577
2018-02-02,30Y,0.003128
2018-02-05,1W,0.00041
2018-02-05,2W,-0.000609
2018-02-05,1M,0.000794
2018-02-05,2M,0.001119
2018-02-05,3M,-0.004807
2018-02-05,6M,0.002741
2018-02-05,9M,0.000648
2018-02-05,1Y,0.000241
2018-02-05,2Y,0.001436
2018-02-05,3Y,0.001849
2018-02-05,5Y,0.002272
2018-02-05,7Y,0.003108
