date,tenor,rate
2017-08-08,6M,0.001015
2017-08-08,1Y,0.001733
2017-08-08,2Y,0.002333
2017-08-08,3Y,0.002444
2017-08-08,5Y,0.002688
2017-08-08,7Y,0.003114
2017-08-08,10Y,0.003515
2017-08-08,15Y,0.004085
2017-08-08,20Y,0.004319
2017-08-08,30Y,0.004642
2017-08-09,3M,0.000915
2017-08-09,6M,0.001005
2017-08-09,1Y,0.001546
2017-08-09,2Y,0.002283
2017-08-09,3Y,0.00257
2017-08-09,5Y,0.002806
2017-08-09,7Y,0.003047
2017-08-09,10Y,0.003456
2017-08-09,15Y,0.004069
2017-08-09,20Y,0.004315
2017-08-09,30Y,0.004633
2017-08-10,3M,0.000813
2017-08-10,6M,0.001162
2017-08-10,1Y,0.001351
2017-08-10,2Y,0.002264
2017-08-10,3Y,0.002381
2017-08-10,5Y,0.002816
2017-08-10,7Y,0.002939
2017-08-10,10Y,0.003503
2017-08-10,15Y,0.003852
2017-08-10,20Y,0.004314
2017-08-10,30Y,0.004688
2017-08-11,3M,0.000836
2017-08-11,6M,0.001097
2017-08-11,1Y,0.001289
2017-08-11,2Y,0.002493
2017-08-11,3Y,0.002478
2017-08-11,5Y,0.002898
2017-08-11,7Y,0.002875
2017-08-11,10Y,0.003483
2017-08-11,15Y,0.003838
2017-08-11,20Y,0.004445
2017-08-11,30Y,0.00469
2017-08-14,3M,0.000824
2017-08-14,6M,0.001193
2017-08-14,1Y,0.00123
2017-08-14,2Y,0.002391
2017-08-14,3Y,0.002526
2017-08-14,5Y,0.002935
2017-08-14,7Y,0.002783
2017-08-14,10Y,0.003589
2017-08-14,15Y,0.003991
2017-08-14,20Y,0.004312
2017-08-14,30Y,0.004765
2017-08-15,3M,0.001066
2017-08-15,6M,0.001017
2017-08-15,1Y,0.001434
2017-08-15,2Y,0.00241
2017-08-15,3Y,0.002318
2017-08-15,5Y,0.002917
2017-08-15,7Y,0.002819
2017-08-15,10Y,0.003509
2017-08-15,15Y,0.004025
2017-08-15,20Y,0.004427
2017-08-15,30Y,0.00468
2017-08-16,3M,0.00078
2017-08-16,6M,0.000869
2017-08-16,1Y,0.001472
2017-08-16,2Y,0.002173
2017-08-16,3Y,0.002372
2017-08-16,5Y,0.002924
2017-08-16,7Y,0.002913
2017-08-16,10Y,0.003531
2017-08-16,15Y,0.003957
2017-08-16,20Y,0.004358
2017-08-16,30Y,0.004599
2017-08-17,3M,0.000469
2017-08-17,6M,0.000778
2017-08-17,1Y,0.001534
2017-08-17,2Y,0.002471
2017-08-17,3Y,0.002207
2017-08-17,5Y,0.002926
2017-08-17,7Y,0.002954
2017-08-17,10Y,0.00363
2017-08-17,15Y,0.003949
2017-08-17,20Y,0.004249
2017-08-17,30Y,0.004556
2017-08-18,3M,0.000408
2017-08-18,6M,0.000859
2017-08-18,1Y,0.001567
2017-08-18,2Y,0.002344
2017-08-18,3Y,0.002226
2017-08-18,5Y,0.002966
2017-08-18,7Y,0.002885
2017-08-18,10Y,0.003566
2017-08-18,15Y,0.003895
2017-08-18,20Y,0.004272
2017-08-18,30Y,0.004546
2017-08-21,3M,0.000781
2017-08-21,6M,0.000966
2017-08-21,1Y,0.001681
2017-08-21,2Y,0.002635
2017-08-21,3Y,0.002165
2017-08-21,5Y,0.002865
2017-08-21,7Y,0.0028
2017-08-21,10Y,0.003553
2017-08-21,15Y,0.003971
2017-08-21,20Y,0.004145
2017-08-21,30Y,0.004457
2017-08-22,3M,0.000838
2017-08-22,6M,0.000905
2017-08-22,1Y,0.00138
2017-08-22,2Y,0.002847
2017-08-22,3Y,0.002113
2017-08-22,5Y,0.002991
2017-08-22,7Y,0.002974
2017-08-22,10Y,0.003458
2017-08-22,15Y,0.003981
2017-08-22,20Y,0.004132
2017-08-22,30Y,0.004376
2017-08-23,3M,0.001053
2017-08-23,6M,0.000953
2017-08-23,1Y,0.001312
2017-08-23,2Y,0.002706
2017-08-23,3Y,0.002137
2017-08-23,5Y,0.002973
2017-08-23,7Y,0.003007
2017-08-23,10Y,0.003465
2017-08-23,15Y,0.003923
2017-08-23,20Y,0.004107
2017-08-23,30Y,0.004342
2017-08-24,3M,0.001164
2017-08-24,6M,0.000724
2017-08-24,1Y,0.001434
2017-08-24,2Y,0.002558
2017-08-24,3Y,0.002191
2017-08-24,5Y,0.002894
2017-08-24,7Y,0.003002
2017-08-24,10Y,0.003293
2017-08-24,15Y,0.003957
2017-08-24,20Y,0.004022
2017-08-24,30Y,0.00426
2017-08-25,3M,0.001026
2017-08-25,6M,0.000459
2017-08-25,1Y,0.001086
2017-08-25,2Y,0.002587
2017-08-25,3Y,0.00213
2017-08-25,5Y,0.003105
2017-08-25,7Y,0.002998
2017-08-25,10Y,0.003242
2017-08-25,15Y,0.003948
2017-08-25,20Y,0.003989
2017-08-25,30Y,0.004346
2017-08-28,3M,0.001122
2017-08-28,6M,0.000249
2017-08-28,1Y,0.001197
2017-08-28,2Y,0.002313
2017-08-28,3Y,0.002276
2017-08-28,5Y,0.003249
2017-08-28,7Y,0.002958
2017-08-28,10Y,0.003327
2017-08-28,15Y,0.003991
2017-08-28,20Y,0.004117
2017-08-28,30Y,0.004571
2017-08-29,3M,0.001164
2017-08-29,6M,0.000281
2017-08-29,1Y,0.001491
2017-08-29,2Y,0.002171
2017-08-29,3Y,0.002203
2017-08-29,5Y,0.003164
2017-08-29,7Y,0.002961
2017-08-29,10Y,0.003277
2017-08-29,15Y,0.003802
2017-08-29,20Y,0.004092
2017-08-29,30Y,0.004598
2017-08-30,3M,0.001466
2017-08-30,6M,0.000734
2017-08-30,1Y,0.001528
2017-08-30,2Y,0.00214
2017-08-30,3Y,0.00228
2017-08-30,5Y,0.003268
2017-08-30,7Y,0.002989
2017-08-30,10Y,0.003054
2017-08-30,15Y,0.003709
2017-08-30,20Y,0.004111
2017-08-30,30Y,0.004706
2017-08-31,3M,0.001176
2017-08-31,6M,0.000846
2017-08-31,1Y,0.001645
2017-08-31,2Y,0.002175
2017-08-31,3Y,0.002422
2017-08-31,5Y,0.003293
2017-08-31,7Y,0.003049
2017-08-31,10Y,0.003046
2017-08-31,15Y,0.0037
2017-08-31,20Y,0.004198
2017-08-31,30Y,0.004696
2017-09-01,3M,0.001119
2017-09-01,6M,0.000452
2017-09-01,1Y,0.00184
2017-09-01,2Y,0.002265
2017-09-01,3Y,0.002372
2017-09-01,5Y,0.003231
2017-09-01,7Y,0.002941
2017-09-01,10Y,0.002987
2017-09-01,15Y,0.003623
2017-09-01,20Y,0.004253
2017-09-01,30Y,0.004662
2017-09-04,3M,0.00082
2017-09-04,6M,0.00025
2017-09-04,1Y,0.001665
2017-09-04,2Y,0.002273
2017-09-04,3Y,0.002616
2017-09-04,5Y,0.003109
2017-09-04,7Y,0.00293
2017-09-04,10Y,0.002885
2017-09-04,15Y,0.003616
2017-09-04,20Y,0.004171
2017-09-04,30Y,0.004677
2017-09-05,3M,0.001006
2017-09-05,6M,0.0002
2017-09-05,1Y,0.001701
2017-09-05,2Y,0.001897
2017-09-05,3Y,0.002514
2017-09-05,5Y,0.003144
2017-09-05,7Y,0.002954
2017-09-05,10Y,0.002861
2017-09-05,15Y,0.003503
2017-09-05,20Y,0.004092
2017-09-05,30Y,0.004737
2017-09-06,3M,0.001408
2017-09-06,6M,0.0002
2017-09-06,1Y,0.001305
2017-09-06,2Y,0.00181
2017-09-06,3Y,0.002526
2017-09-06,5Y,0.003037
2017-09-06,7Y,0.002799
2017-09-06,10Y,0.002866
2017-09-06,15Y,0.003627
2017-09-06,20Y,0.0043
2017-09-06,30Y,0.004629
2017-09-07,3M,0.001355
2017-09-07,6M,0.0002
2017-09-07,1Y,0.001311
2017-09-07,2Y,0.001556
2017-09-07,3Y,0.002432
2017-09-07,5Y,0.002967
2017-09-07,7Y,0.00282
2017-09-07,10Y,0.003069
2017-09-07,15Y,0.003799
2017-09-07,20Y,0.004255
2017-09-07,30Y,0.004703
2017-09-08,3M,0.00131
2017-09-08,6M,0.0002
2017-09-08,1Y,0.001274
2017-09-08,2Y,0.001433
2017-09-08,3Y,0.002307
2017-09-08,5Y,0.003138
2017-09-08,7Y,0.002818
2017-09-08,10Y,0.003089
2017-09-08,15Y,0.003762
2017-09-08,20Y,0.00422
2017-09-08,30Y,0.00478
2017-09-11,3M,0.001459
2017-09-11,6M,0.0002
2017-09-11,1Y,0.001145
2017-09-11,2Y,0.001282
2017-09-11,3Y,0.002474
2017-09-11,5Y,0.003215
2017-09-11,7Y,0.002837
2017-09-11,10Y,0.003106
2017-09-11,15Y,0.003483
2017-09-11,20Y,0.004227
2017-09-11,30Y,0.00487
2017-09-12,3M,0.001618
2017-09-12,6M,0.0002
2017-09-12,1Y,0.001166
2017-09-12,2Y,0.001342
2017-09-12,3Y,0.002549
2017-09-12,5Y,0.003114
2017-09-12,7Y,0.00272
2017-09-12,10Y,0.003152
2017-09-12,15Y,0.003498
2017-09-12,20Y,0.004139
2017-09-12,30Y,0.004781
2017-09-13,3M,0.001404
2017-09-13,6M,0.000322
2017-09-13,1Y,0.001156
2017-09-13,2Y,0.001301
2017-09-13,3Y,0.002562
2017-09-13,5Y,0.003217
2017-09-13,7Y,0.002652
2017-09-13,10Y,0.003234
2017-09-13,15Y,0.003619
2017-09-13,20Y,0.004146
2017-09-13,30Y,0.004767
2017-09-14,3M,0.001217
2017-09-14,6M,0.000422
2017-09-14,1Y,0.001321
2017-09-14,2Y,0.00134
2017-09-14,3Y,0.002747
2017-09-14,5Y,0.002986
2017-09-14,7Y,0.002666
2017-09-14,10Y,0.003077
2017-09-14,15Y,0.003706
2017-09-14,20Y,0.004101
2017-09-14,30Y,0.004829
2017-09-15,3M,0.001628
2017-09-15,6M,0.0002
2017-09-15,1Y,0.001428
2017-09-15,2Y,0.001294
2017-09-15,3Y,0.002922
2017-09-15,5Y,0.003058
2017-09-15,7Y,0.002629
2017-09-15,10Y,0.002951
2017-09-15,15Y,0.003681
2017-09-15,20Y,0.004081
2017-09-15,30Y,0.004845
2017-09-18,3M,0.001776
2017-09-18,6M,0.0002
2017-09-18,1Y,0.001516
2017-09-18,2Y,0.001306
2017-09-18,3Y,0.002978
2017-09-18,5Y,0.002997
2017-09-18,7Y,0.002806
2017-09-18,10Y,0.002809
2017-09-18,15Y,0.00364
2017-09-18,20Y,0.004095
2017-09-18,30Y,0.004881
2017-09-19,3M,0.001798
2017-09-19,6M,0.0002
2017-09-19,1Y,0.001397
2017-09-19,2Y,0.00131
2017-09-19,3Y,0.002807
2017-09-19,5Y,0.00296
2017-09-19,7Y,0.002892
2017-09-19,10Y,0.002755
2017-09-19,15Y,0.003564
2017-09-19,20Y,0.004008
2017-09-19,30Y,0.004832
2017-09-20,3M,0.002
2017-09-20,6M,0.000267
2017-09-20,1Y,0.001355
2017-09-20,2Y,0.001396
2017-09-20,3Y,0.002993
2017-09-20,5Y,0.002803
2017-09-20,7Y,0.002875
2017-09-20,10Y,0.002594
2017-09-20,15Y,0.003521
2017-09-20,20Y,0.00402
2017-09-20,30Y,0.004732
2017-09-21,3M,0.001822
2017-09-21,6M,0.0002
2017-09-21,1Y,0.001434
2017-09-21,2Y,0.00153
2017-09-21,3Y,0.002792
2017-09-21,5Y,0.002862
2017-09-21,7Y,0.002932
2017-09-21,10Y,0.002762
2017-09-21,15Y,0.003449
2017-09-21,20Y,0.004021
2017-09-21,30Y,0.004757
2017-09-22,3M,0.002072
2017-09-22,6M,0.0002
2017-09-22,1Y,0.001459
2017-09-22,2Y,0.001472
2017-09-22,3Y,0.002855
2017-09-22,5Y,0.00289
2017-09-22,7Y,0.002974
2017-09-22,10Y,0.002745
2017-09-22,15Y,0.003496
2017-09-22,20Y,0.003841
2017-09-22,30Y,0.004746
2017-09-25,3M,0.001994
2017-09-25,6M,0.0002
2017-09-25,1Y,0.001329
2017-09-25,2Y,0.001388
2017-09-25,3Y,0.002681
2017-09-25,5Y,0.002931
2017-09-25,7Y,0.002961
2017-09-25,10Y,0.002718
2017-09-25,15Y,0.003486
2017-09-25,20Y,0.003889
2017-09-25,30Y,0.004461
2017-09-26,3M,0.001962
2017-09-26,6M,0.00041
2017-09-26,1Y,0.001182
2017-09-26,2Y,0.001118
2017-09-26,3Y,0.002602
2017-09-26,5Y,0.002946
2017-09-26,7Y,0.002921
2017-09-26,10Y,0.002843
2017-09-26,15Y,0.003571
2017-09-26,20Y,0.00397
2017-09-26,30Y,0.004294
2017-09-27,3M,0.002069
2017-09-27,6M,0.000565
2017-09-27,1Y,0.00141
2017-09-27,2Y,0.001267
2017-09-27,3Y,0.002386
2017-09-27,5Y,0.00293
2017-09-27,7Y,0.002873
2017-09-27,10Y,0.00287
2017-09-27,15Y,0.00356
2017-09-27,20Y,0.004115
2017-09-27,30Y,0.00415
2017-09-28,3M,0.001919
2017-09-28,6M,0.000336
2017-09-28,1Y,0.001513
2017-09-28,2Y,0.001538
2017-09-28,3Y,0.002392
2017-09-28,5Y,0.002788
2017-09-28,7Y,0.002706
2017-09-28,10Y,0.002849
2017-09-28,15Y,0.00373
2017-09-28,20Y,0.004106
2017-09-28,30Y,0.00408
2017-09-29,3M,0.001517
2017-09-29,6M,0.000375
2017-09-29,1Y,0.001631
2017-09-29,2Y,0.00159
2017-09-29,3Y,0.002266
2017-09-29,5Y,0.002717
2017-09-29,7Y,0.002977
2017-09-29,10Y,0.002966
2017-09-29,15Y,0.003801
2017-09-29,20Y,0.004145
2017-09-29,30Y,0.004194
2017-10-02,3M,0.001946
2017-10-02,6M,0.00029
2017-10-02,1Y,0.001577
2017-10-02,2Y,0.001625
2017-10-02,3Y,0.002066
2017-10-02,5Y,0.002858
2017-10-02,7Y,0.003001
2017-10-02,10Y,0.003146
2017-10-02,15Y,0.0037
2017-10-02,20Y,0.004088
2017-10-02,30Y,0.00424
2017-10-03,3M,0.001586
2017-10-03,6M,0.000455
2017-10-03,1Y,0.001506
2017-10-03,2Y,0.001632
2017-10-03,3Y,0.002038
2017-10-03,5Y,0.002893
2017-10-03,7Y,0.00276
2017-10-03,10Y,0.003151
2017-10-03,15Y,0.003726
2017-10-03,20Y,0.00402
2017-10-03,30Y,0.00413
2017-10-04,3M,0.00132
2017-10-04,6M,0.000419
2017-10-04,1Y,0.001345
2017-10-04,2Y,0.001809
2017-10-04,3Y,0.002174
2017-10-04,5Y,0.003014
2017-10-04,7Y,0.002763
2017-10-04,10Y,0.003323
2017-10-04,15Y,0.00375
2017-10-04,20Y,0.003907
2017-10-04,30Y,0.00411
2017-10-05,3M,0.001294
2017-10-05,6M,0.000348
2017-10-05,1Y,0.001089
2017-10-05,2Y,0.001787
2017-10-05,3Y,0.001889
2017-10-05,5Y,0.003099
2017-10-05,7Y,0.002739
2017-10-05,10Y,0.00324
2017-10-05,15Y,0.00369
2017-10-05,20Y,0.003824
2017-10-05,30Y,0.004056
2017-10-06,3M,0.001622
2017-10-06,6M,0.000264
2017-10-06,1Y,0.00079
2017-10-06,2Y,0.001863
2017-10-06,3Y,0.00197
2017-10-06,5Y,0.003163
2017-10-06,7Y,0.002796
2017-10-06,10Y,0.003184
2017-10-06,15Y,0.00358
2017-10-06,20Y,0.00384
2017-10-06,30Y,0.004246
2017-10-09,3M,0.001808
2017-10-09,6M,0.0002
2017-10-09,1Y,0.000852
2017-10-09,2Y,0.001918
2017-10-09,3Y,0.002352
2017-10-09,5Y,0.002972
2017-10-09,7Y,0.002849
2017-10-09,10Y,0.003302
2017-10-09,15Y,0.003677
2017-10-09,20Y,0.004001
2017-10-09,30Y,0.004261
2017-10-10,3M,0.001611
2017-10-10,6M,0.0002
2017-10-10,1Y,0.000866
2017-10-10,2Y,0.001934
2017-10-10,3Y,0.002289
2017-10-10,5Y,0.002971
2017-10-10,7Y,0.002918
2017-10-10,10Y,0.003284
2017-10-10,15Y,0.003794
2017-10-10,20Y,0.003849
2017-10-10,30Y,0.004131
2017-10-11,3M,0.001407
2017-10-11,6M,0.0002
2017-10-11,1Y,0.00095
2017-10-11,2Y,0.00174
2017-10-11,3Y,0.002606
2017-10-11,5Y,0.00291
2017-10-11,7Y,0.00285
2017-10-11,10Y,0.003318
2017-10-11,15Y,0.003872
2017-10-11,20Y,0.003983
2017-10-11,30Y,0.004275
2017-10-12,3M,0.001397
2017-10-12,6M,0.0002
2017-10-12,1Y,0.001052
2017-10-12,2Y,0.001593
2017-10-12,3Y,0.002452
2017-10-12,5Y,0.002839
2017-10-12,7Y,0.002925
2017-10-12,10Y,0.003436
2017-10-12,15Y,0.003889
2017-10-12,20Y,0.004161
2017-10-12,30Y,0.004313
2017-10-13,3M,0.001385
2017-10-13,6M,0.0002
2017-10-13,1Y,0.001144
2017-10-13,2Y,0.001833
2017-10-13,3Y,0.002652
2017-10-13,5Y,0.002748
2017-10-13,7Y,0.002883
2017-10-13,10Y,0.003586
2017-10-13,15Y,0.003699
2017-10-13,20Y,0.004315
2017-10-13,30Y,0.004326
2017-10-16,3M,0.001106
2017-10-16,6M,0.0002
2017-10-16,1Y,0.001014
2017-10-16,2Y,0.00193
2017-10-16,3Y,0.002709
2017-10-16,5Y,0.002708
2017-10-16,7Y,0.002879
2017-10-16,10Y,0.003616
2017-10-16,15Y,0.00383
2017-10-16,20Y,0.004288
2017-10-16,30Y,0.004304
2017-10-17,3M,0.001302
2017-10-17,6M,0.0002
2017-10-17,1Y,0.001069
2017-10-17,2Y,0.001891
2017-10-17,3Y,0.002703
2017-10-17,5Y,0.002687
2017-10-17,7Y,0.002938
2017-10-17,10Y,0.003432
2017-10-17,15Y,0.003751
2017-10-17,20Y,0.004068
2017-10-17,30Y,0.004244
2017-10-18,3M,0.001138
2017-10-18,6M,0.0002
2017-10-18,1Y,0.000842
2017-10-18,2Y,0.001664
2017-10-18,3Y,0.002737
2017-10-18,5Y,0.002476
2017-10-18,7Y,0.002918
2017-10-18,10Y,0.003539
2017-10-18,15Y,0.003748
2017-10-18,20Y,0.004115
2017-10-18,30Y,0.004332
2017-10-19,3M,0.000812
2017-10-19,6M,0.0002
2017-10-19,1Y,0.000785
2017-10-19,2Y,0.001741
2017-10-19,3Y,0.002817
2017-10-19,5Y,0.002531
2017-10-19,7Y,0.0029
2017-10-19,10Y,0.003533
2017-10-19,15Y,0.003795
2017-10-19,20Y,0.004146
2017-10-19,30Y,0.004336
2017-10-20,3M,0.000966
2017-10-20,6M,0.0002
2017-10-20,1Y,0.000517
2017-10-20,2Y,0.001707
2017-10-20,3Y,0.002745
2017-10-20,5Y,0.002509
2017-10-20,7Y,0.002812
2017-10-20,10Y,0.003578
2017-10-20,15Y,0.003788
2017-10-20,20Y,0.004125
2017-10-20,30Y,0.004464
2017-10-23,3M,0.001194
2017-10-23,6M,0.0002
2017-10-23,1Y,0.000463
2017-10-23,2Y,0.001806
2017-10-23,3Y,0.00291
2017-10-23,5Y,0.002447
2017-10-23,7Y,0.003008
2017-10-23,10Y,0.003575
2017-10-23,15Y,0.003848
2017-10-23,20Y,0.003983
2017-10-23,30Y,0.004247
2017-10-24,3M,0.001069
2017-10-24,6M,0.0002
2017-10-24,1Y,0.000339
2017-10-24,2Y,0.001852
2017-10-24,3Y,0.002859
2017-10-24,5Y,0.002494
2017-10-24,7Y,0.003166
2017-10-24,10Y,0.00362
2017-10-24,15Y,0.003714
2017-10-24,20Y,0.004095
2017-10-24,30Y,0.00432
2017-10-25,3M,0.000995
2017-10-25,6M,0.0002
2017-10-25,1Y,0.0002
2017-10-25,2Y,0.001865
2017-10-25,3Y,0.002993
2017-10-25,5Y,0.002651
2017-10-25,7Y,0.003413
2017-10-25,10Y,0.003658
2017-10-25,15Y,0.003884
2017-10-25,20Y,0.004119
2017-10-25,30Y,0.00425
2017-10-26,3M,0.001061
2017-10-26,6M,0.0002
2017-10-26,1Y,0.000255
2017-10-26,2Y,0.00176
2017-10-26,3Y,0.00289
2017-10-26,5Y,0.002761
2017-10-26,7Y,0.003308
2017-10-26,10Y,0.003653
2017-10-26,15Y,0.003744
2017-10-26,20Y,0.004169
2017-10-26,30Y,0.004292
2017-10-27,3M,0.000942
2017-10-27,6M,0.0002
2017-10-27,1Y,0.000209
2017-10-27,2Y,0.001707
2017-10-27,3Y,0.002823
2017-10-27,5Y,0.002749
2017-10-27,7Y,0.003341
2017-10-27,10Y,0.003445
2017-10-27,15Y,0.003658
2017-10-27,20Y,0.004013
2017-10-27,30Y,0.004302
2017-10-30,3M,0.000841
2017-10-30,6M,0.0002
2017-10-30,1Y,0.000228
2017-10-30,2Y,0.001723
2017-10-30,3Y,0.003012
2017-10-30,5Y,0.002911
2017-10-30,7Y,0.003249
2017-10-30,10Y,0.003486
2017-10-30,15Y,0.003746
2017-10-30,20Y,0.004011
2017-10-30,30Y,0.004318
2017-10-31,3M,0.001225
2017-10-31,6M,0.0002
2017-10-31,1Y,0.000505
2017-10-31,2Y,0.001887
2017-10-31,3Y,0.002893
2017-10-31,5Y,0.002955
2017-10-31,7Y,0.003358
2017-10-31,10Y,0.00347
2017-10-31,15Y,0.003751
2017-10-31,20Y,0.004105
2017-10-31,30Y,0.004289
2017-11-01,3M,0.001215
2017-11-01,6M,0.0002
2017-11-01,1Y,0.000386
2017-11-01,2Y,0.001823
2017-11-01,3Y,0.002709
2017-11-01,5Y,0.00289
2017-11-01,7Y,0.003191
2017-11-01,10Y,0.003448
2017-11-01,15Y,0.003663
2017-11-01,20Y,0.004115
2017-11-01,30Y,0.004038
2017-11-02,3M,0.001366
2017-11-02,6M,0.0002
2017-11-02,1Y,0.000239
2017-11-02,2Y,0.001996
2017-11-02,3Y,0.002627
2017-11-02,5Y,0.002794
2017-11-02,7Y,0.003369
2017-11-02,10Y,0.003561
2017-11-02,15Y,0.003663
2017-11-02,20Y,0.004089
2017-11-02,30Y,0.003935
2017-11-03,3M,0.00116
2017-11-03,6M,0.0002
2017-11-03,1Y,0.000388
2017-11-03,2Y,0.001837
2017-11-03,3Y,0.002489
2017-11-03,5Y,0.002836
2017-11-03,7Y,0.003191
2017-11-03,10Y,0.00356
2017-11-03,15Y,0.00372
2017-11-03,20Y,0.004088
2017-11-03,30Y,0.00393
2017-11-06,3M,0.000866
2017-11-06,6M,0.0002
2017-11-06,1Y,0.000493
2017-11-06,2Y,0.001831
2017-11-06,3Y,0.002545
2017-11-06,5Y,0.00278
2017-11-06,7Y,0.00318
2017-11-06,10Y,0.003446
2017-11-06,15Y,0.00395
2017-11-06,20Y,0.004054
2017-11-06,30Y,0.003885
2017-11-07,3M,0.00097
2017-11-07,6M,0.0002
2017-11-07,1Y,0.00044
2017-11-07,2Y,0.001826
2017-11-07,3Y,0.002476
2017-11-07,5Y,0.002735
2017-11-07,7Y,0.003012
2017-11-07,10Y,0.003429
2017-11-07,15Y,0.00381
2017-11-07,20Y,0.003998
2017-11-07,30Y,0.003952
2017-11-08,3M,0.000969
2017-11-08,6M,0.0002
2017-11-08,1Y,0.000552
2017-11-08,2Y,0.001733
2017-11-08,3Y,0.002593
2017-11-08,5Y,0.002682
2017-11-08,7Y,0.003046
2017-11-08,10Y,0.003319
2017-11-08,15Y,0.003748
2017-11-08,20Y,0.004011
2017-11-08,30Y,0.004067
2017-11-09,3M,0.000942
2017-11-09,6M,0.0002
2017-11-09,1Y,0.000602
2017-11-09,2Y,0.001541
2017-11-09,3Y,0.002514
2017-11-09,5Y,0.002659
2017-11-09,7Y,0.003086
2017-11-09,10Y,0.00338
2017-11-09,15Y,0.003767
2017-11-09,20Y,0.004012
2017-11-09,30Y,0.003978
2017-11-10,3M,0.000801
2017-11-10,6M,0.0002
2017-11-10,1Y,0.000501
2017-11-10,2Y,0.001409
2017-11-10,3Y,0.002609
2017-11-10,5Y,0.002625
2017-11-10,7Y,0.002976
2017-11-10,10Y,0.003272
2017-11-10,15Y,0.003802
2017-11-10,20Y,0.004014
2017-11-10,30Y,0.003945
2017-11-13,3M,0.00062
2017-11-13,6M,0.0002
2017-11-13,1Y,0.000631
2017-11-13,2Y,0.001292
2017-11-13,3Y,0.002539
2017-11-13,5Y,0.002695
2017-11-13,7Y,0.002946
2017-11-13,10Y,0.003292
2017-11-13,15Y,0.003998
2017-11-13,20Y,0.003942
2017-11-13,30Y,0.004132
2017-11-14,3M,0.000398
2017-11-14,6M,0.0002
2017-11-14,1Y,0.000556
2017-11-14,2Y,0.001296
2017-11-14,3Y,0.002806
2017-11-14,5Y,0.002572
2017-11-14,7Y,0.002894
2017-11-14,10Y,0.003384
2017-11-14,15Y,0.003874
2017-11-14,20Y,0.004017
2017-11-14,30Y,0.004015
2017-11-15,3M,0.000355
2017-11-15,6M,0.0002
2017-11-15,1Y,0.000501
2017-11-15,2Y,0.001641
2017-11-15,3Y,0.002887
2017-11-15,5Y,0.00276
2017-11-15,7Y,0.002774
2017-11-15,10Y,0.003681
2017-11-15,15Y,0.003721
2017-11-15,20Y,0.004218
2017-11-15,30Y,0.004041
2017-11-16,3M,0.000648
2017-11-16,6M,0.0002
2017-11-16,1Y,0.000598
2017-11-16,2Y,0.001587
2017-11-16,3Y,0.002668
2017-11-16,5Y,0.0026
2017-11-16,7Y,0.003003
2017-11-16,10Y,0.003702
2017-11-16,15Y,0.003761
2017-11-16,20Y,0.004055
2017-11-16,30Y,0.004115
2017-11-17,3M,0.000629
2017-11-17,6M,0.0002
2017-11-17,1Y,0.000457
2017-11-17,2Y,0.001718
2017-11-17,3Y,0.002389
2017-11-17,5Y,0.002507
2017-11-17,7Y,0.0031
2017-11-17,10Y,0.003806
2017-11-17,15Y,0.003894
2017-11-17,20Y,0.00415
2017-11-17,30Y,0.00411
2017-11-20,3M,0.000865
2017-11-20,6M,0.0002
2017-11-20,1Y,0.000688
2017-11-20,2Y,0.001468
2017-11-20,3Y,0.002369
2017-11-20,5Y,0.002674
2017-11-20,7Y,0.00304
2017-11-20,10Y,0.003904
2017-11-20,15Y,0.003891
2017-11-20,20Y,0.004027
2017-11-20,30Y,0.004025
2017-11-21,3M,0.000917
2017-11-21,6M,0.0002
2017-11-21,1Y,0.00065
2017-11-21,2Y,0.001608
2017-11-21,3Y,0.002369
2017-11-21,5Y,0.002568
2017-11-21,7Y,0.00309
2017-11-21,10Y,0.003702
2017-11-21,15Y,0.003782
2017-11-21,20Y,0.004014
2017-11-21,30Y,0.003886
2017-11-22,3M,0.001135
2017-11-22,6M,0.0002
2017-11-22,1Y,0.00063
2017-11-22,2Y,0.001535
2017-11-22,3Y,0.002276
2017-11-22,5Y,0.002632
2017-11-22,7Y,0.003018
2017-11-22,10Y,0.003703
2017-11-22,15Y,0.003753
2017-11-22,20Y,0.004059
2017-11-22,30Y,0.003797
2017-11-23,3M,0.001047
2017-11-23,6M,0.0002
2017-11-23,1Y,0.00051
2017-11-23,2Y,0.001624
2017-11-23,3Y,0.002473
2017-11-23,5Y,0.002655
2017-11-23,7Y,0.003054
2017-11-23,10Y,0.003657
2017-11-23,15Y,0.003963
2017-11-23,20Y,0.003905
2017-11-23,30Y,0.003876
2017-11-24,3M,0.001171
2017-11-24,6M,0.0002
2017-11-24,1Y,0.000488
2017-11-24,2Y,0.001377
2017-11-24,3Y,0.002339
2017-11-24,5Y,0.002456
2017-11-24,7Y,0.003228
2017-11-24,10Y,0.003672
2017-11-24,15Y,0.00388
2017-11-24,20Y,0.003935
2017-11-24,30Y,0.003788
2017-11-27,3M,0.001394
2017-11-27,6M,0.0002
2017-11-27,1Y,0.000259
2017-11-27,2Y,0.00148
2017-11-27,3Y,0.002303
2017-11-27,5Y,0.002579
2017-11-27,7Y,0.003146
2017-11-27,10Y,0.00359
2017-11-27,15Y,0.003895
2017-11-27,20Y,0.003889
2017-11-27,30Y,0.003775
2017-11-28,3M,0.001213
2017-11-28,6M,0.0002
2017-11-28,1Y,0.000306
2017-11-28,2Y,0.001445
2017-11-28,3Y,0.001992
