date,tenor,rate
2016-08-09,7Y,0.004346
2016-08-09,10Y,0.004881
2016-08-09,15Y,0.005664
2016-08-09,20Y,0.005629
2016-08-09,30Y,0.005975
2016-08-10,3M,0.000438
2016-08-10,6M,0.002088
2016-08-10,1Y,0.001941
2016-08-10,2Y,0.002347
2016-08-10,3Y,0.002533
2016-08-10,5Y,0.00364
2016-08-10,7Y,0.004263
2016-08-10,10Y,0.004939
2016-08-10,15Y,0.005657
2016-08-10,20Y,0.005711
2016-08-10,30Y,0.006066
2016-08-11,3M,0.000588
2016-08-11,6M,0.002045
2016-08-11,1Y,0.001786
2016-08-11,2Y,0.002153
2016-08-11,3Y,0.002751
2016-08-11,5Y,0.00379
2016-08-11,7Y,0.004392
2016-08-11,10Y,0.004965
2016-08-11,15Y,0.005513
2016-08-11,20Y,0.005505
2016-08-11,30Y,0.006202
2016-08-12,3M,0.000406
2016-08-12,6M,0.002116
2016-08-12,1Y,0.001764
2016-08-12,2Y,0.002403
2016-08-12,3Y,0.002629
2016-08-12,5Y,0.003786
2016-08-12,7Y,0.004158
2016-08-12,10Y,0.004942
2016-08-12,15Y,0.005482
2016-08-12,20Y,0.005606
2016-08-12,30Y,0.006228
2016-08-15,3M,0.000427
2016-08-15,6M,0.002041
2016-08-15,1Y,0.001733
2016-08-15,2Y,0.00224
2016-08-15,3Y,0.002413
2016-08-15,5Y,0.003623
2016-08-15,7Y,0.004152
2016-08-15,10Y,0.00495
2016-08-15,15Y,0.005508
2016-08-15,20Y,0.00565
2016-08-15,30Y,0.006355
2016-08-16,3M,0.000456
2016-08-16,6M,0.001853
2016-08-16,1Y,0.001567
2016-08-16,2Y,0.002332
2016-08-16,3Y,0.002291
2016-08-16,5Y,0.003434
2016-08-16,7Y,0.003977
2016-08-16,10Y,0.004821
2016-08-16,15Y,0.005517
2016-08-16,20Y,0.005733
2016-08-16,30Y,0.00631
2016-08-17,3M,0.000777
2016-08-17,6M,0.001885
2016-08-17,1Y,0.001404
2016-08-17,2Y,0.002334
2016-08-17,3Y,0.002131
2016-08-17,5Y,0.003389
2016-08-17,7Y,0.003893
2016-08-17,10Y,0.004914
2016-08-17,15Y,0.005553
2016-08-17,20Y,0.005831
2016-08-17,30Y,0.006182
2016-08-18,3M,0.000784
2016-08-18,6M,0.002026
2016-08-18,1Y,0.001289
2016-08-18,2Y,0.002312
2016-08-18,3Y,0.002258
2016-08-18,5Y,0.003524
2016-08-18,7Y,0.003885
2016-08-18,10Y,0.004937
2016-08-18,15Y,0.005726
2016-08-18,20Y,0.005748
2016-08-18,30Y,0.006188
2016-08-19,3M,0.000812
2016-08-19,6M,0.001964
2016-08-19,1Y,0.001112
2016-08-19,2Y,0.002598
2016-08-19,3Y,0.002571
2016-08-19,5Y,0.003557
2016-08-19,7Y,0.003831
2016-08-19,10Y,0.005009
2016-08-19,15Y,0.005675
2016-08-19,20Y,0.0058
2016-08-19,30Y,0.006169
2016-08-22,3M,0.000957
2016-08-22,6M,0.001895
2016-08-22,1Y,0.001258
2016-08-22,2Y,0.002727
2016-08-22,3Y,0.002448
2016-08-22,5Y,0.003557
2016-08-22,7Y,0.003719
2016-08-22,10Y,0.004796
2016-08-22,15Y,0.005671
2016-08-22,20Y,0.005687
2016-08-22,30Y,0.00612
2016-08-23,3M,0.001047
2016-08-23,6M,0.002001
2016-08-23,1Y,0.001318
2016-08-23,2Y,0.002764
2016-08-23,3Y,0.002333
2016-08-23,5Y,0.003619
2016-08-23,7Y,0.003793
2016-08-23,10Y,0.004691
2016-08-23,15Y,0.005717
2016-08-23,20Y,0.005375
2016-08-23,30Y,0.005947
2016-08-24,3M,0.001218
2016-08-24,6M,0.002007
2016-08-24,1Y,0.001386
2016-08-24,2Y,0.003135
2016-08-24,3Y,0.002361
2016-08-24,5Y,0.003704
2016-08-24,7Y,0.003862
2016-08-24,10Y,0.004654
2016-08-24,15Y,0.005652
2016-08-24,20Y,0.005433
2016-08-24,30Y,0.006065
2016-08-25,3M,0.001482
2016-08-25,6M,0.001766
2016-08-25,1Y,0.001333
2016-08-25,2Y,0.003092
2016-08-25,3Y,0.002051
2016-08-25,5Y,0.0036
2016-08-25,7Y,0.003885
2016-08-25,10Y,0.004598
2016-08-25,15Y,0.005818
2016-08-25,20Y,0.005305
2016-08-25,30Y,0.006214
2016-08-26,3M,0.001269
2016-08-26,6M,0.001668
2016-08-26,1Y,0.001486
2016-08-26,2Y,0.002954
2016-08-26,3Y,0.002242
2016-08-26,5Y,0.003476
2016-08-26,7Y,0.003967
2016-08-26,10Y,0.004476
2016-08-26,15Y,0.005757
2016-08-26,20Y,0.00522
2016-08-26,30Y,0.006211
2016-08-29,3M,0.00144
2016-08-29,6M,0.002
2016-08-29,1Y,0.001484
2016-08-29,2Y,0.002697
2016-08-29,3Y,0.002433
2016-08-29,5Y,0.003505
2016-08-29,7Y,0.004035
2016-08-29,10Y,0.004644
2016-08-29,15Y,0.005722
2016-08-29,20Y,0.005296
2016-08-29,30Y,0.006296
2016-08-30,3M,0.001441
2016-08-30,6M,0.001472
2016-08-30,1Y,0.001605
2016-08-30,2Y,0.002439
2016-08-30,3Y,0.002431
2016-08-30,5Y,0.003473
2016-08-30,7Y,0.00395
2016-08-30,10Y,0.004658
2016-08-30,15Y,0.005786
2016-08-30,20Y,0.005131
2016-08-30,30Y,0.006341
2016-08-31,3M,0.001462
2016-08-31,6M,0.001416
2016-08-31,1Y,0.001605
2016-08-31,2Y,0.002424
2016-08-31,3Y,0.002558
2016-08-31,5Y,0.003557
2016-08-31,7Y,0.003929
2016-08-31,10Y,0.004728
2016-08-31,15Y,0.005918
2016-08-31,20Y,0.005255
2016-08-31,30Y,0.006416
2016-09-01,3M,0.001567
2016-09-01,6M,0.001406
2016-09-01,1Y,0.001607
2016-09-01,2Y,0.00249
2016-09-01,3Y,0.002646
2016-09-01,5Y,0.003614
2016-09-01,7Y,0.003877
2016-09-01,10Y,0.004563
2016-09-01,15Y,0.005893
2016-09-01,20Y,0.005258
2016-09-01,30Y,0.006242
2016-09-02,3M,0.002119
2016-09-02,6M,0.001584
2016-09-02,1Y,0.001567
2016-09-02,2Y,0.002493
2016-09-02,3Y,0.002729
2016-09-02,5Y,0.003483
2016-09-02,7Y,0.003961
2016-09-02,10Y,0.004476
2016-09-02,15Y,0.005797
2016-09-02,20Y,0.005329
2016-09-02,30Y,0.006076
2016-09-05,3M,0.00217
2016-09-05,6M,0.001473
2016-09-05,1Y,0.001649
2016-09-05,2Y,0.002635
2016-09-05,3Y,0.002522
2016-09-05,5Y,0.003452
2016-09-05,7Y,0.003884
2016-09-05,10Y,0.004561
2016-09-05,15Y,0.005645
2016-09-05,20Y,0.005334
2016-09-05,30Y,0.006196
2016-09-06,3M,0.00224
2016-09-06,6M,0.001265
2016-09-06,1Y,0.001504
2016-09-06,2Y,0.002706
2016-09-06,3Y,0.002485
2016-09-06,5Y,0.003485
2016-09-06,7Y,0.003853
2016-09-06,10Y,0.004472
2016-09-06,15Y,0.005615
2016-09-06,20Y,0.005449
2016-09-06,30Y,0.006265
2016-09-07,3M,0.001957
2016-09-07,6M,0.001211
2016-09-07,1Y,0.001607
2016-09-07,2Y,0.002593
2016-09-07,3Y,0.002548
2016-09-07,5Y,0.003557
2016-09-07,7Y,0.00395
2016-09-07,10Y,0.004392
2016-09-07,15Y,0.00563
2016-09-07,20Y,0.005406
2016-09-07,30Y,0.00612
2016-09-08,3M,0.001697
2016-09-08,6M,0.001398
2016-09-08,1Y,0.001781
2016-09-08,2Y,0.002764
2016-09-08,3Y,0.002474
2016-09-08,5Y,0.003443
2016-09-08,7Y,0.003936
2016-09-08,10Y,0.004451
2016-09-08,15Y,0.005538
2016-09-08,20Y,0.005308
2016-09-08,30Y,0.006206
2016-09-09,3M,0.001488
2016-09-09,6M,0.001445
2016-09-09,1Y,0.001815
2016-09-09,2Y,0.002768
2016-09-09,3Y,0.002191
2016-09-09,5Y,0.003442
2016-09-09,7Y,0.003902
2016-09-09,10Y,0.004542
2016-09-09,15Y,0.005528
2016-09-09,20Y,0.00523
2016-09-09,30Y,0.006107
2016-09-12,3M,0.001714
2016-09-12,6M,0.001467
2016-09-12,1Y,0.001966
2016-09-12,2Y,0.002643
2016-09-12,3Y,0.002416
2016-09-12,5Y,0.003501
2016-09-12,7Y,0.003857
2016-09-12,10Y,0.004627
2016-09-12,15Y,0.005507
2016-09-12,20Y,0.005137
2016-09-12,30Y,0.006168
2016-09-13,3M,0.001564
2016-09-13,6M,0.001529
2016-09-13,1Y,0.001646
2016-09-13,2Y,0.002736
2016-09-13,3Y,0.002369
2016-09-13,5Y,0.003719
2016-09-13,7Y,0.003997
2016-09-13,10Y,0.004642
2016-09-13,15Y,0.005563
2016-09-13,20Y,0.005088
2016-09-13,30Y,0.00599
2016-09-14,3M,0.001822
2016-09-14,6M,0.001412
2016-09-14,1Y,0.001522
2016-09-14,2Y,0.002718
2016-09-14,3Y,0.00278
2016-09-14,5Y,0.003881
2016-09-14,7Y,0.003859
2016-09-14,10Y,0.004756
2016-09-14,15Y,0.00541
2016-09-14,20Y,0.005021
2016-09-14,30Y,0.006056
2016-09-15,3M,0.002157
2016-09-15,6M,0.001315
2016-09-15,1Y,0.001615
2016-09-15,2Y,0.00267
2016-09-15,3Y,0.00256
2016-09-15,5Y,0.003972
2016-09-15,7Y,0.004049
2016-09-15,10Y,0.00479
2016-09-15,15Y,0.005675
2016-09-15,20Y,0.004985
2016-09-15,30Y,0.006136
2016-09-16,3M,0.002027
2016-09-16,6M,0.001458
2016-09-16,1Y,0.001579
2016-09-16,2Y,0.002821
2016-09-16,3Y,0.002585
2016-09-16,5Y,0.00389
2016-09-16,7Y,0.00405
2016-09-16,10Y,0.004844
2016-09-16,15Y,0.005636
2016-09-16,20Y,0.005105
2016-09-16,30Y,0.006297
2016-09-19,3M,0.001892
2016-09-19,6M,0.001396
2016-09-19,1Y,0.001402
2016-09-19,2Y,0.002992
2016-09-19,3Y,0.002365
2016-09-19,5Y,0.003922
2016-09-19,7Y,0.004047
2016-09-19,10Y,0.005056
2016-09-19,15Y,0.00578
2016-09-19,20Y,0.0051
2016-09-19,30Y,0.006184
2016-09-20,3M,0.001815
2016-09-20,6M,0.001411
2016-09-20,1Y,0.001361
2016-09-20,2Y,0.002792
2016-09-20,3Y,0.002573
2016-09-20,5Y,0.004155
2016-09-20,7Y,0.003994
2016-09-20,10Y,0.004957
2016-09-20,15Y,0.005648
2016-09-20,20Y,0.005109
2016-09-20,30Y,0.006205
2016-09-21,3M,0.001642
2016-09-21,6M,0.001333
2016-09-21,1Y,0.001457
2016-09-21,2Y,0.00266
2016-09-21,3Y,0.002525
2016-09-21,5Y,0.004095
2016-09-21,7Y,0.003868
2016-09-21,10Y,0.004986
2016-09-21,15Y,0.005665
2016-09-21,20Y,0.005413
2016-09-21,30Y,0.00616
2016-09-22,3M,0.001658
2016-09-22,6M,0.001231
2016-09-22,1Y,0.001294
2016-09-22,2Y,0.002773
2016-09-22,3Y,0.002606
2016-09-22,5Y,0.003963
2016-09-22,7Y,0.003821
2016-09-22,10Y,0.005005
2016-09-22,15Y,0.005536
2016-09-22,20Y,0.005406
2016-09-22,30Y,0.006147
2016-09-23,3M,0.0015
2016-09-23,6M,0.001296
2016-09-23,1Y,0.001234
2016-09-23,2Y,0.002586
2016-09-23,3Y,0.002546
2016-09-23,5Y,0.003962
2016-09-23,7Y,0.003842
2016-09-23,10Y,0.005037
2016-09-23,15Y,0.005433
2016-09-23,20Y,0.005484
2016-09-23,30Y,0.005983
2016-09-26,3M,0.00162
2016-09-26,6M,0.001402
2016-09-26,1Y,0.001286
2016-09-26,2Y,0.002457
2016-09-26,3Y,0.002513
2016-09-26,5Y,0.003897
2016-09-26,7Y,0.003866
2016-09-26,10Y,0.005102
2016-09-26,15Y,0.005283
2016-09-26,20Y,0.005244
2016-09-26,30Y,0.005798
2016-09-27,3M,0.001367
2016-09-27,6M,0.001537
2016-09-27,1Y,0.001113
2016-09-27,2Y,0.002386
2016-09-27,3Y,0.002463
2016-09-27,5Y,0.003808
2016-09-27,7Y,0.003992
2016-09-27,10Y,0.004975
2016-09-27,15Y,0.005341
2016-09-27,20Y,0.005214
2016-09-27,30Y,0.005924
2016-09-28,3M,0.001258
2016-09-28,6M,0.001405
2016-09-28,1Y,0.000796
2016-09-28,2Y,0.00244
2016-09-28,3Y,0.002599
2016-09-28,5Y,0.003706
2016-09-28,7Y,0.004073
2016-09-28,10Y,0.005001
2016-09-28,15Y,0.005517
2016-09-28,20Y,0.005257
2016-09-28,30Y,0.006056
2016-09-29,3M,0.001206
2016-09-29,6M,0.001226
2016-09-29,1Y,0.000892
2016-09-29,2Y,0.002626
2016-09-29,3Y,0.002557
2016-09-29,5Y,0.003783
2016-09-29,7Y,0.00414
2016-09-29,10Y,0.004814
2016-09-29,15Y,0.005544
2016-09-29,20Y,0.005226
2016-09-29,30Y,0.005894
2016-09-30,3M,0.000835
2016-09-30,6M,0.001002
2016-09-30,1Y,0.0009
2016-09-30,2Y,0.002469
2016-09-30,3Y,0.002552
2016-09-30,5Y,0.003499
2016-09-30,7Y,0.00419
2016-09-30,10Y,0.004684
2016-09-30,15Y,0.005611
2016-09-30,20Y,0.005285
2016-09-30,30Y,0.006008
2016-10-03,3M,0.000902
2016-10-03,6M,0.000961
2016-10-03,1Y,0.000925
2016-10-03,2Y,0.002597
2016-10-03,3Y,0.002478
2016-10-03,5Y,0.003436
2016-10-03,7Y,0.004353
2016-10-03,10Y,0.004633
2016-10-03,15Y,0.005465
2016-10-03,20Y,0.005293
2016-10-03,30Y,0.006027
2016-10-04,3M,0.000823
2016-10-04,6M,0.000888
2016-10-04,1Y,0.00109
2016-10-04,2Y,0.002631
2016-10-04,3Y,0.002578
2016-10-04,5Y,0.003276
2016-10-04,7Y,0.004235
2016-10-04,10Y,0.004745
2016-10-04,15Y,0.005444
2016-10-04,20Y,0.005173
2016-10-04,30Y,0.006025
2016-10-05,3M,0.000871
2016-10-05,6M,0.001313
2016-10-05,1Y,0.000939
2016-10-05,2Y,0.002525
2016-10-05,3Y,0.002713
2016-10-05,5Y,0.003107
2016-10-05,7Y,0.004365
2016-10-05,10Y,0.004673
2016-10-05,15Y,0.005455
2016-10-05,20Y,0.005144
2016-10-05,30Y,0.005934
2016-10-06,3M,0.001043
2016-10-06,6M,0.00102
2016-10-06,1Y,0.001069
2016-10-06,2Y,0.002595
2016-10-06,3Y,0.002961
2016-10-06,5Y,0.003186
2016-10-06,7Y,0.004258
2016-10-06,10Y,0.004575
2016-10-06,15Y,0.005487
2016-10-06,20Y,0.004832
2016-10-06,30Y,0.005901
2016-10-07,3M,0.000826
2016-10-07,6M,0.000956
2016-10-07,1Y,0.001119
2016-10-07,2Y,0.002882
2016-10-07,3Y,0.003087
2016-10-07,5Y,0.003188
2016-10-07,7Y,0.004317
2016-10-07,10Y,0.004592
2016-10-07,15Y,0.005407
2016-10-07,20Y,0.004699
2016-10-07,30Y,0.006044
2016-10-10,3M,0.001005
2016-10-10,6M,0.00088
2016-10-10,1Y,0.001212
2016-10-10,2Y,0.003004
2016-10-10,3Y,0.002894
2016-10-10,5Y,0.003208
2016-10-10,7Y,0.004363
2016-10-10,10Y,0.004539
2016-10-10,15Y,0.005433
2016-10-10,20Y,0.004599
2016-10-10,30Y,0.005884
2016-10-11,3M,0.0008
2016-10-11,6M,0.00107
2016-10-11,1Y,0.001526
2016-10-11,2Y,0.002972
2016-10-11,3Y,0.002772
2016-10-11,5Y,0.00327
2016-10-11,7Y,0.004388
2016-10-11,10Y,0.004604
2016-10-11,15Y,0.005487
2016-10-11,20Y,0.004799
2016-10-11,30Y,0.005941
2016-10-12,3M,0.00121
2016-10-12,6M,0.001462
2016-10-12,1Y,0.001447
2016-10-12,2Y,0.002959
2016-10-12,3Y,0.003027
2016-10-12,5Y,0.003339
2016-10-12,7Y,0.004248
2016-10-12,10Y,0.004641
2016-10-12,15Y,0.005412
2016-10-12,20Y,0.004724
2016-10-12,30Y,0.005958
2016-10-13,3M,0.001529
2016-10-13,6M,0.001549
2016-10-13,1Y,0.001444
2016-10-13,2Y,0.002857
2016-10-13,3Y,0.002936
2016-10-13,5Y,0.003213
2016-10-13,7Y,0.004228
2016-10-13,10Y,0.004612
2016-10-13,15Y,0.005386
2016-10-13,20Y,0.004766
2016-10-13,30Y,0.006074
2016-10-14,3M,0.001433
2016-10-14,6M,0.001847
2016-10-14,1Y,0.00146
2016-10-14,2Y,0.002772
2016-10-14,3Y,0.002823
2016-10-14,5Y,0.003189
2016-10-14,7Y,0.004282
2016-10-14,10Y,0.004627
2016-10-14,15Y,0.005281
2016-10-14,20Y,0.004752
2016-10-14,30Y,0.006137
2016-10-17,3M,0.001263
2016-10-17,6M,0.00186
2016-10-17,1Y,0.001441
2016-10-17,2Y,0.002781
2016-10-17,3Y,0.002836
2016-10-17,5Y,0.003184
2016-10-17,7Y,0.00413
2016-10-17,10Y,0.004482
2016-10-17,15Y,0.005171
2016-10-17,20Y,0.004912
2016-10-17,30Y,0.006211
2016-10-18,3M,0.001439
2016-10-18,6M,0.001876
2016-10-18,1Y,0.001272
2016-10-18,2Y,0.002594
2016-10-18,3Y,0.002825
2016-10-18,5Y,0.003137
2016-10-18,7Y,0.004137
2016-10-18,10Y,0.004391
2016-10-18,15Y,0.005227
2016-10-18,20Y,0.004852
2016-10-18,30Y,0.006155
2016-10-19,3M,0.000995
2016-10-19,6M,0.001499
2016-10-19,1Y,0.001441
2016-10-19,2Y,0.002726
2016-10-19,3Y,0.00274
2016-10-19,5Y,0.003054
2016-10-19,7Y,0.004073
2016-10-19,10Y,0.004247
2016-10-19,15Y,0.004928
2016-10-19,20Y,0.004787
2016-10-19,30Y,0.006169
2016-10-20,3M,0.000991
2016-10-20,6M,0.00172
2016-10-20,1Y,0.001514
2016-10-20,2Y,0.002676
2016-10-20,3Y,0.00249
2016-10-20,5Y,0.002785
2016-10-20,7Y,0.003944
2016-10-20,10Y,0.004049
2016-10-20,15Y,0.004974
2016-10-20,20Y,0.004697
2016-10-20,30Y,0.006149
2016-10-21,3M,0.001229
2016-10-21,6M,0.001741
2016-10-21,1Y,0.001365
2016-10-21,2Y,0.002615
2016-10-21,3Y,0.002447
2016-10-21,5Y,0.002755
2016-10-21,7Y,0.003843
2016-10-21,10Y,0.004301
2016-10-21,15Y,0.004744
2016-10-21,20Y,0.004796
2016-10-21,30Y,0.006221
2016-10-24,3M,0.001651
2016-10-24,6M,0.001655
2016-10-24,1Y,0.001422
2016-10-24,2Y,0.002468
2016-10-24,3Y,0.002625
2016-10-24,5Y,0.002749
2016-10-24,7Y,0.003882
2016-10-24,10Y,0.004301
2016-10-24,15Y,0.004944
2016-10-24,20Y,0.004908
2016-10-24,30Y,0.006239
2016-10-25,3M,0.001822
2016-10-25,6M,0.001637
2016-10-25,1Y,0.001351
2016-10-25,2Y,0.002619
2016-10-25,3Y,0.002507
2016-10-25,5Y,0.002853
2016-10-25,7Y,0.003981
2016-10-25,10Y,0.004306
2016-10-25,15Y,0.00505
2016-10-25,20Y,0.005072
2016-10-25,30Y,0.006262
2016-10-26,3M,0.00186
2016-10-26,6M,0.001694
2016-10-26,1Y,0.001229
2016-10-26,2Y,0.002647
2016-10-26,3Y,0.002392
2016-10-26,5Y,0.002967
2016-10-26,7Y,0.003834
2016-10-26,10Y,0.004374
2016-10-26,15Y,0.005013
2016-10-26,20Y,0.004927
2016-10-26,30Y,0.006243
2016-10-27,3M,0.001732
2016-10-27,6M,0.001773
2016-10-27,1Y,0.001219
2016-10-27,2Y,0.002687
2016-10-27,3Y,0.002514
2016-10-27,5Y,0.003066
2016-10-27,7Y,0.003865
2016-10-27,10Y,0.004295
2016-10-27,15Y,0.004795
2016-10-27,20Y,0.005108
2016-10-27,30Y,0.006268
2016-10-28,3M,0.00191
2016-10-28,6M,0.00179
2016-10-28,1Y,0.001347
2016-10-28,2Y,0.00264
2016-10-28,3Y,0.002407
2016-10-28,5Y,0.00312
2016-10-28,7Y,0.003887
2016-10-28,10Y,0.004407
2016-10-28,15Y,0.004723
2016-10-28,20Y,0.005181
2016-10-28,30Y,0.006135
2016-10-31,3M,0.00209
2016-10-31,6M,0.001779
2016-10-31,1Y,0.00146
2016-10-31,2Y,0.002619
2016-10-31,3Y,0.002206
2016-10-31,5Y,0.00313
2016-10-31,7Y,0.003937
2016-10-31,10Y,0.004498
2016-10-31,15Y,0.004678
2016-10-31,20Y,0.005168
2016-10-31,30Y,0.006084
2016-11-01,3M,0.002201
2016-11-01,6M,0.001749
2016-11-01,1Y,0.001596
2016-11-01,2Y,0.002421
2016-11-01,3Y,0.002276
2016-11-01,5Y,0.002971
2016-11-01,7Y,0.003894
2016-11-01,10Y,0.004547
2016-11-01,15Y,0.004784
2016-11-01,20Y,0.005248
2016-11-01,30Y,0.006046
2016-11-02,3M,0.001923
2016-11-02,6M,0.001935
2016-11-02,1Y,0.001533
2016-11-02,2Y,0.002552
2016-11-02,3Y,0.002229
2016-11-02,5Y,0.002984
2016-11-02,7Y,0.003856
2016-11-02,10Y,0.004452
2016-11-02,15Y,0.004762
2016-11-02,20Y,0.005338
2016-11-02,30Y,0.006004
2016-11-03,3M,0.002102
2016-11-03,6M,0.002289
2016-11-03,1Y,0.001463
2016-11-03,2Y,0.00277
2016-11-03,3Y,0.002071
2016-11-03,5Y,0.00302
2016-11-03,7Y,0.00383
2016-11-03,10Y,0.004489
2016-11-03,15Y,0.00482
2016-11-03,20Y,0.005455
2016-11-03,30Y,0.006108
2016-11-04,3M,0.001944
2016-11-04,6M,0.002216
2016-11-04,1Y,0.001275
2016-11-04,2Y,0.002506
2016-11-04,3Y,0.002098
2016-11-04,5Y,0.00316
2016-11-04,7Y,0.003936
2016-11-04,10Y,0.004529
2016-11-04,15Y,0.004805
2016-11-04,20Y,0.005453
2016-11-04,30Y,0.006201
2016-11-07,3M,0.002077
2016-11-07,6M,0.001846
2016-11-07,1Y,0.001369
2016-11-07,2Y,0.002545
2016-11-07,3Y,0.002309
2016-11-07,5Y,0.00293
2016-11-07,7Y,0.003835
2016-11-07,10Y,0.004521
2016-11-07,15Y,0.004766
2016-11-07,20Y,0.005342
2016-11-07,30Y,0.006018
2016-11-08,3M,0.001964
2016-11-08,6M,0.001938
2016-11-08,1Y,0.001094
2016-11-08,2Y,0.002523
2016-11-08,3Y,0.002383
2016-11-08,5Y,0.003003
2016-11-08,7Y,0.003892
2016-11-08,10Y,0.00443
2016-11-08,15Y,0.004786
2016-11-08,20Y,0.005267
2016-11-08,30Y,0.006071
2016-11-09,3M,0.001997
2016-11-09,6M,0.001882
2016-11-09,1Y,0.000847
2016-11-09,2Y,0.002626
2016-11-09,3Y,0.00216
2016-11-09,5Y,0.003017
2016-11-09,7Y,0.003895
2016-11-09,10Y,0.004501
2016-11-09,15Y,0.004829
2016-11-09,20Y,0.00537
2016-11-09,30Y,0.006085
2016-11-10,3M,0.001427
2016-11-10,6M,0.001299
2016-11-10,1Y,0.000689
2016-11-10,2Y,0.002406
2016-11-10,3Y,0.002411
2016-11-10,5Y,0.002866
2016-11-10,7Y,0.003853
2016-11-10,10Y,0.004494
2016-11-10,15Y,0.004618
2016-11-10,20Y,0.005252
2016-11-10,30Y,0.005916
2016-11-11,3M,0.001445
2016-11-11,6M,0.001539
2016-11-11,1Y,0.000733
2016-11-11,2Y,0.002341
2016-11-11,3Y,0.002156
2016-11-11,5Y,0.002792
2016-11-11,7Y,0.003967
2016-11-11,10Y,0.004517
2016-11-11,15Y,0.004692
2016-11-11,20Y,0.005259
2016-11-11,30Y,0.006121
2016-11-14,3M,0.001509
2016-11-14,6M,0.001611
2016-11-14,1Y,0.000676
2016-11-14,2Y,0.002238
2016-11-14,3Y,0.002253
2016-11-14,5Y,0.002849
2016-11-14,7Y,0.003876
2016-11-14,10Y,0.004634
2016-11-14,15Y,0.00465
2016-11-14,20Y,0.005292
2016-11-14,30Y,0.006149
2016-11-15,3M,0.001456
2016-11-15,6M,0.00167
2016-11-15,1Y,0.000691
2016-11-15,2Y,0.002385
2016-11-15,3Y,0.002586
2016-11-15,5Y,0.003088
2016-11-15,7Y,0.003734
2016-11-15,10Y,0.004605
2016-11-15,15Y,0.004728
2016-11-15,20Y,0.005075
2016-11-15,30Y,0.005996
2016-11-16,3M,0.001667
2016-11-16,6M,0.001762
2016-11-16,1Y,0.000843
2016-11-16,2Y,0.002229
2016-11-16,3Y,0.002456
2016-11-16,5Y,0.00342
2016-11-16,7Y,0.003831
2016-11-16,10Y,0.004859
2016-11-16,15Y,0.004554
2016-11-16,20Y,0.005121
2016-11-16,30Y,0.005938
2016-11-17,3M,0.001419
2016-11-17,6M,0.001761
2016-11-17,1Y,0.001001
2016-11-17,2Y,0.002331
2016-11-17,3Y,0.002585
2016-11-17,5Y,0.003456
2016-11-17,7Y,0.003915
2016-11-17,10Y,0.00465
2016-11-17,15Y,0.004574
2016-11-17,20Y,0.004908
2016-11-17,30Y,0.00598
2016-11-18,3M,0.00136
2016-11-18,6M,0.001912
2016-11-18,1Y,0.001014
2016-11-18,2Y,0.002507
2016-11-18,3Y,0.002634
2016-11-18,5Y,0.003231
2016-11-18,7Y,0.004081
2016-11-18,10Y,0.004574
2016-11-18,15Y,0.004518
2016-11-18,20Y,0.00491
2016-11-18,30Y,0.005989
2016-11-21,3M,0.001181
2016-11-21,6M,0.002141
2016-11-21,1Y,0.001169
2016-11-21,2Y,0.00249
2016-11-21,3Y,0.00238
2016-11-21,5Y,0.003346
2016-11-21,7Y,0.004092
2016-11-21,10Y,0.004731
2016-11-21,15Y,0.004386
2016-11-21,20Y,0.00507
2016-11-21,30Y,0.005922
2016-11-22,3M,0.001158
2016-11-22,6M,0.001953
2016-11-22,1Y,0.001027
2016-11-22,2Y,0.002404
2016-11-22,3Y,0.002325
2016-11-22,5Y,0.003392
2016-11-22,7Y,0.003798
2016-11-22,10Y,0.004719
2016-11-22,15Y,0.004604
2016-11-22,20Y,0.005071
2016-11-22,30Y,0.006134
2016-11-23,3M,0.001058
2016-11-23,6M,0.001816
2016-11-23,1Y,0.000954
2016-11-23,2Y,0.002652
2016-11-23,3Y,0.002622
2016-11-23,5Y,0.003279
2016-11-23,7Y,0.003825
2016-11-23,10Y,0.004697
2016-11-23,15Y,0.00456
2016-11-23,20Y,0.005203
2016-11-23,30Y,0.006224
2016-11-24,3M,0.001364
2016-11-24,6M,0.001612
2016-11-24,1Y,0.001054
2016-11-24,2Y,0.002504
2016-11-24,3Y,0.002837
2016-11-24,5Y,0.003248
2016-11-24,7Y,0.003888
2016-11-24,10Y,0.004688
2016-11-24,15Y,0.004779
2016-11-24,20Y,0.005082
2016-11-24,30Y,0.006109
2016-11-25,3M,0.001362
2016-11-25,6M,0.001471
2016-11-25,1Y,0.001166
2016-11-25,2Y,0.002334
2016-11-25,3Y,0.002797
2016-11-25,5Y,0.003458
2016-11-25,7Y,0.003992
2016-11-25,10Y,0.004978
2016-11-25,15Y,0.00483
2016-11-25,20Y,0.005192
2016-11-25,30Y,0.00599
2016-11-28,3M,0.001446
2016-11-28,6M,0.001708
2016-11-28,1Y,0.001084
2016-11-28,2Y,0.002074
2016-11-28,3Y,0.002946
2016-11-28,5Y,0.003436
2016-11-28,7Y,0.004017
2016-11-28,10Y,0.005099
2016-11-28,15Y,0.004866
2016-11-28,20Y,0.005149
2016-11-28,30Y,0.00589
2016-11-29,3M,0.001427
2016-11-29,6M,0.002009
2016-11-29,1Y,0.000949
2016-11-29,2Y,0.00235
2016-11-29,3Y,0.002966
2016-11-29,5Y,0.003429
2016-11-29,7Y,0.004029
2016-11-29,10Y,0.004878
2016-11-29,15Y,0.00489
2016-11-29,20Y,0.005158
