id,contract_id,contract_type,side,seller_id,branch_code,currency,rating,notional,rate_type,interest_rate,spread_over_index,settlement_date,maturity_date,tenor_months,payment_frequency,day_count,business_day_convention,amortization_type,prepayment_allowed,prepayment_penalty,guarantee_type,profiles_json,rates_json,risk_weight,created_at
2076b1b9-4ce3-4975-b136-8607fc62ffd4,CNT-575B147BB1D5,DEMAND_DEPOSIT,PASSIF,,US,GBP,,7116282.0,fixed,0.00297,0.0,2023-09-26,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.0492],1.0,2026-04-09T16:53:10.749246
39454f19-c567-485e-b79a-2458029b4727,CNT-A96395A01B0A,SAVINGS,PASSIF,,US,USD,,42396465.0,fixed,0.01634,0.0,2025-12-25,2026-04-24,4,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 0.0]","[0.0532, 0.0528]",1.0,2026-04-09T16:53:10.749276
3885c802-ea70-4f38-a846-c0333b101f02,CNT-78202FFB2AB6,DEMAND_DEPOSIT,PASSIF,,FR,GBP,,37525646.0,fixed,0.00929,0.0,2023-07-15,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.0492],1.0,2026-04-09T16:53:10.749299
18c93109-010b-4705-93be-0ce04bc20b5b,CNT-F2B898DB4E56,DEMAND_DEPOSIT,PASSIF,,ES,GBP,,38380483.0,fixed,0.03424,0.0,2025-07-28,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.0492],1.0,2026-04-09T16:53:10.749321
de628c28-7c6a-4604-a53d-58959d556671,CNT-18BB168ABA20,TERM_DEPOSIT,PASSIF,,FR,GBP,,28138500.0,fixed,0.02049,0.0,2024-03-14,2024-04-13,1,quarterly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.0492],1.0,2026-04-09T16:53:10.749343
59a98241-59af-4373-b1b5-ae0d523508c8,CNT-94B5759F38DC,CERTIFICATE_OF_DEPOSIT,PASSIF,,US,USD,,24749834.0,fixed,0.01009,0.0,2025-10-18,2026-12-12,14,annual,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]",1.0,2026-04-09T16:53:10.749388
c6db7426-7849-4160-808b-c923f7d60309,CNT-069A12A1DB76,SAVINGS,PASSIF,,FR,GBP,,18382814.0,fixed,0.00473,0.0,2025-12-11,2028-12-25,37,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]",1.0,2026-04-09T16:53:10.749449
afd79d2f-1349-42c5-a726-66cfeb05550d,CNT-E937337AE2BD,TERM_DEPOSIT,PASSIF,,US,USD,,8363544.0,fixed,0.013,0.0,2025-10-16,2028-06-02,32,quarterly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047]",1.0,2026-04-09T16:53:10.749500
399d3173-137e-49bf-9afc-3b3c3339bb49,CNT-AA7A8D366FAF,CERTIFICATE_OF_DEPOSIT,PASSIF,,ES,EUR,,49263439.0,fixed,0.01765,0.0,2024-06-30,2028-12-06,54,quarterly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]",1.0,2026-04-09T16:53:10.749563
cb516b4a-991b-417d-850a-ac7ec6fc3aea,CNT-401FCDB78427,DEMAND_DEPOSIT,PASSIF,,ES,EUR,,14071021.0,fixed,0.02581,0.0,2024-04-04,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.029],1.0,2026-04-09T16:53:10.749586
0bf2397b-1e93-40c2-abb0-8f5fbb4bf716,CNT-D647B4055831,CERTIFICATE_OF_DEPOSIT,PASSIF,,FR,GBP,,12887173.0,fixed,0.00929,0.0,2025-01-23,2029-06-01,53,quarterly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]",1.0,2026-04-09T16:53:10.749646
13cc671d-3fa1-46c6-8745-92f7956845ba,CNT-0E1F67B5E2B2,CERTIFICATE_OF_DEPOSIT,PASSIF,,ES,GBP,,5761703.0,fixed,0.02535,0.0,2025-04-04,2030-02-07,59,quarterly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]",1.0,2026-04-09T16:53:10.749704
a333419d-5745-4910-8244-3aa242442622,CNT-B8BC3EF1B611,TERM_DEPOSIT,PASSIF,,DE,EUR,,15683855.0,fixed,0.01505,0.0,2025-12-07,2029-04-20,41,annual,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]",1.0,2026-04-09T16:53:10.749803
9ccccd80-0296-434c-bf3f-65ed9069386f,CNT-9FC54899220D,TERM_DEPOSIT,PASSIF,,US,USD,,44669363.0,fixed,0.01193,0.0,2024-09-29,2028-11-07,50,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455]",1.0,2026-04-09T16:53:10.749868
f1d3993f-7860-46ae-8d2b-f87b70b0a6f2,CNT-325EEDDBAF29,CERTIFICATE_OF_DEPOSIT,PASSIF,,ES,GBP,,31811263.0,fixed,0.00756,0.0,2025-11-15,2030-04-23,54,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]",1.0,2026-04-09T16:53:10.749997
e3acda49-fae2-4ea6-8cc6-2f3f2b3a6e77,CNT-FAB6573B9A28,SAVINGS,PASSIF,,ES,USD,,39525514.0,fixed,0.03153,0.0,2025-07-01,2026-01-27,7,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052]",1.0,2026-04-09T16:53:10.750098
6e62b00a-2536-4225-b1d0-dfe7e05b298f,CNT-0500518448DD,DEMAND_DEPOSIT,PASSIF,,FR,GBP,,5051377.0,fixed,0.0185,0.0,2025-03-30,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.0492],1.0,2026-04-09T16:53:10.750197
b731e9be-2cfc-417c-b1a0-2ea1e5484ac9,CNT-88148A2B98D9,CERTIFICATE_OF_DEPOSIT,PASSIF,,US,USD,,11808664.0,fixed,0.01474,0.0,2023-10-20,2025-09-09,23,quarterly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]",1.0,2026-04-09T16:53:10.750283
1a4c9666-c1d8-4110-86e1-55acedfb683c,CNT-7B18DA7BFA85,DEMAND_DEPOSIT,PASSIF,,US,EUR,,48848066.0,fixed,0.00215,0.0,2025-05-31,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.029],1.0,2026-04-09T16:53:10.750308
3043b909-dfe6-49ed-84c7-4c1d3dea057b,CNT-F11FE132C66A,DEMAND_DEPOSIT,PASSIF,,DE,USD,,19704676.0,fixed,0.00752,0.0,2025-12-31,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.0532],1.0,2026-04-09T16:53:10.750332
aea5a697-af25-420a-92fe-2e9c670f0082,CNT-A5ADB645454A,SAVINGS,PASSIF,,ES,USD,,38748073.0,fixed,0.00368,0.0,2023-10-26,2024-11-19,13,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]",1.0,2026-04-09T16:53:10.750378
f537894a-8f7f-4e45-b776-de4827edff88,CNT-052EAFE0893F,SAVINGS,PASSIF,,DE,GBP,,24130263.0,fixed,0.01493,0.0,2026-01-06,2026-11-02,10,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048]",1.0,2026-04-09T16:53:10.750416
9647df9f-badf-4e4c-b607-399b358be613,CNT-D1D8C0AB00ED,SAVINGS,PASSIF,,DE,USD,,2758315.0,fixed,0.01224,0.0,2024-07-15,2027-03-02,32,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047]",1.0,2026-04-09T16:53:10.750470
8abbd5bd-a80a-4c8e-bbf7-0e6c977ecde2,CNT-7A275FDAE1DD,SAVINGS,PASSIF,,FR,GBP,,20213946.0,fixed,0.00878,0.0,2025-06-06,2029-07-15,50,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]",1.0,2026-04-09T16:53:10.750529
10e6fc0c-cb44-49f6-b0d0-75a2f3fbf2e0,CNT-6EF54CF98109,CERTIFICATE_OF_DEPOSIT,PASSIF,,FR,USD,,48876202.0,fixed,0.01003,0.0,2024-11-11,2028-11-20,49,quarterly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455]",1.0,2026-04-09T16:53:10.750589
4af33937-4db0-4ecc-b3b2-4945adb1f64b,CNT-E1288DDAD81A,DEMAND_DEPOSIT,PASSIF,,DE,EUR,,3509084.0,fixed,0.02183,0.0,2024-01-24,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.029],1.0,2026-04-09T16:53:10.750612
8ef2d88c-e7c6-4f90-8252-204c3468e33f,CNT-07BD422AA4A8,CERTIFICATE_OF_DEPOSIT,PASSIF,,FR,USD,,25598008.0,fixed,0.02905,0.0,2023-04-13,2026-04-27,37,quarterly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455]",1.0,2026-04-09T16:53:10.750677
3f0b41bd-47e4-4cba-8046-e4c72409acc4,CNT-AC6B6D81C0F2,SAVINGS,PASSIF,,FR,EUR,,36436997.0,fixed,0.03218,0.0,2024-08-26,2026-02-17,18,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305]",1.0,2026-04-09T16:53:10.750740
de0a045d-a6d9-4dbd-9475-d4b79ee48bc3,CNT-7A40B0B9831B,CERTIFICATE_OF_DEPOSIT,PASSIF,,US,GBP,,18561954.0,fixed,0.02271,0.0,2023-11-25,2028-06-01,55,annual,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]",1.0,2026-04-09T16:53:10.750814
5d5e4342-92f2-4639-9bb1-82f5e94a6ebe,CNT-4FD554456CA0,CERTIFICATE_OF_DEPOSIT,PASSIF,,DE,EUR,,8547756.0,fixed,0.03087,0.0,2024-08-22,2026-01-14,17,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305]",1.0,2026-04-09T16:53:10.750858
87a8261b-e6be-4d80-82e8-cc69c19d97e8,CNT-718A7D95E2C6,DEMAND_DEPOSIT,PASSIF,,FR,EUR,,25433501.0,fixed,0.02475,0.0,2024-06-07,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.029],1.0,2026-04-09T16:53:10.750881
08d0f8ef-292c-4537-b1ca-0672f0f99456,CNT-CA911B372C22,CERTIFICATE_OF_DEPOSIT,PASSIF,,FR,GBP,,48577185.0,fixed,0.01799,0.0,2023-07-07,2027-12-13,54,annual,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]",1.0,2026-04-09T16:53:10.751063
12923236-5f54-4ab3-813b-e127c59aee1b,CNT-2A8CC3BAB704,DEMAND_DEPOSIT,PASSIF,,DE,EUR,,21514154.0,fixed,0.03593,0.0,2024-02-12,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.029],1.0,2026-04-09T16:53:10.751088
fbaf3e94-2d3e-4aa6-adb3-846d1320a740,CNT-56B5F9D4308B,TERM_DEPOSIT,PASSIF,,FR,GBP,,19484776.0,fixed,0.02499,0.0,2024-02-08,2025-10-30,21,annual,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465]",1.0,2026-04-09T16:53:10.751154
27a47724-d0e9-439a-9fe3-2b5f89e40ee0,CNT-80908B0F28B4,DEMAND_DEPOSIT,PASSIF,,DE,USD,,22225391.0,fixed,0.02836,0.0,2025-01-26,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.0532],1.0,2026-04-09T16:53:10.751192
445cb87f-1623-4aae-bd7a-d9ff0aede65b,CNT-1BC0FB8EF621,DEMAND_DEPOSIT,PASSIF,,FR,EUR,,21317150.0,fixed,0.0368,0.0,2025-03-02,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.029],1.0,2026-04-09T16:53:10.751214
ee0ea3cb-3b69-491f-8f8b-7b1c1f1c1cf8,CNT-F4A1A84EA5D3,SAVINGS,PASSIF,,US,GBP,,20764995.0,fixed,0.00644,0.0,2024-04-27,2028-05-06,49,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]",1.0,2026-04-09T16:53:10.751323
255bc45a-1b88-480a-9fb3-55e9a22553cd,CNT-EBCC4E6410E1,TERM_DEPOSIT,PASSIF,,US,EUR,,31199728.0,fixed,0.0327,0.0,2023-08-22,2026-05-08,33,quarterly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029]",1.0,2026-04-09T16:53:10.751377
f70c58e0-06fb-4257-a61e-ee34a682bf0c,CNT-80DB82AE2505,CERTIFICATE_OF_DEPOSIT,PASSIF,,DE,USD,,22656674.0,fixed,0.03568,0.0,2024-02-13,2024-06-12,4,annual,ACT/365,,,False,0.0,,"[1.0, 1.0, 0.0]","[0.0532, 0.0528]",1.0,2026-04-09T16:53:10.751409
bb6d372b-3866-4c36-b59c-51b600ef9565,CNT-69FE30BA9398,SAVINGS,PASSIF,,ES,EUR,,37052459.0,fixed,0.02898,0.0,2025-03-12,2028-11-21,45,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]",1.0,2026-04-09T16:53:10.751469
c95d9f98-5352-4bbf-92f4-e2ca7ad8043a,CNT-761AA0E5E435,CERTIFICATE_OF_DEPOSIT,PASSIF,,ES,GBP,,31684153.0,fixed,0.03176,0.0,2024-09-05,2027-11-19,39,quarterly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]",1.0,2026-04-09T16:53:10.751529
0af36782-79f3-4333-9aa5-7857538fa857,CNT-F216184B0241,SAVINGS,PASSIF,,DE,EUR,,49599195.0,fixed,0.02767,0.0,2024-08-20,2028-09-28,50,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]",1.0,2026-04-09T16:53:10.751589
2b3afc1d-246a-47b4-baee-b22b812d40ca,CNT-8E1F1308F8EE,TERM_DEPOSIT,PASSIF,,FR,GBP,,12683332.0,fixed,0.02649,0.0,2025-01-24,2027-07-13,30,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044]",1.0,2026-04-09T16:53:10.751641
63399fd6-8b24-42a1-aa9b-856cdbb3c6bb,CNT-D867B800965D,SAVINGS,PASSIF,,DE,USD,,1716168.0,fixed,0.00636,0.0,2023-09-22,2023-11-21,2,monthly,ACT/365,,,False,0.0,,"[1.0, 0.0]",[0.0532],1.0,2026-04-09T16:53:10.751664
3a5508cb-b706-48b6-a38c-0ded64cd0694,CNT-2C9256BF60B4,TERM_DEPOSIT,PASSIF,,ES,GBP,,32086624.0,fixed,0.01719,0.0,2025-01-04,2026-09-26,21,quarterly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465]",1.0,2026-04-09T16:53:10.751715
87d32097-88c9-4b08-a8be-2d5995c626a5,CNT-84052096CC0F,DEMAND_DEPOSIT,PASSIF,,US,EUR,,23812245.0,fixed,0.01582,0.0,2023-11-01,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.029],1.0,2026-04-09T16:53:10.751818
9e0d2ae5-9a98-4749-91ef-d00aa3a07858,CNT-1AAA22B6849C,DEMAND_DEPOSIT,PASSIF,,US,USD,,43659795.0,fixed,0.03789,0.0,2024-07-03,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.0532],1.0,2026-04-09T16:53:10.751844
f1be3214-38ad-496d-ad98-dd8117b6c571,CNT-366E5E81C397,DEMAND_DEPOSIT,PASSIF,,FR,USD,,16719981.0,fixed,0.02946,0.0,2024-05-17,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.0532],1.0,2026-04-09T16:53:10.751866
e1058a7d-8ad8-4ae3-aa0b-7724b9f80e6d,CNT-696F9E6ED0C2,SAVINGS,PASSIF,,DE,USD,,13705368.0,fixed,0.03707,0.0,2025-04-12,2029-12-17,57,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455]",1.0,2026-04-09T16:53:10.751928
626d0eea-6cfb-4c8e-8362-0eca0235d559,CNT-7471179B8C48,CERTIFICATE_OF_DEPOSIT,PASSIF,,FR,GBP,,42599342.0,fixed,0.03197,0.0,2025-03-02,2025-06-30,4,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 0.0]","[0.0492, 0.0488]",1.0,2026-04-09T16:53:10.751958
85cd92cb-0005-4ade-9064-2897f0aedd40,CNT-6D7B122F7D4D,SAVINGS,PASSIF,,FR,USD,,36303920.0,fixed,0.00491,0.0,2025-04-05,2026-03-01,11,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052]",1.0,2026-04-09T16:53:10.751996
abacf91c-0a53-4db4-b5f2-ba1c9f4a0a9f,CNT-D16935225282,DEMAND_DEPOSIT,PASSIF,,US,USD,,40688670.0,fixed,0.01862,0.0,2025-08-30,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.0532],1.0,2026-04-09T16:53:10.752020
61ce2b35-08b1-4844-98dc-6e663d5820bb,CNT-A74A40DD8A05,DEMAND_DEPOSIT,PASSIF,,US,GBP,,322796.0,fixed,0.01555,0.0,2025-03-30,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.0492],1.0,2026-04-09T16:53:10.752042
fdfd20b8-0e72-4e6c-bd0c-9f3f2b457f54,CNT-D68B566A10BB,SAVINGS,PASSIF,,ES,GBP,,11892144.0,fixed,0.03705,0.0,2026-03-01,2026-10-27,8,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048]",1.0,2026-04-09T16:53:10.752080
87fe8eb4-75b2-4975-af0f-0148fcd3301b,CNT-CBC5CBE22069,SAVINGS,PASSIF,,DE,GBP,,21249330.0,fixed,0.02343,0.0,2025-01-29,2027-03-20,26,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044]",1.0,2026-04-09T16:53:10.752133
cd2e4ab5-e11e-41ad-8b81-32e461ce1acf,CNT-926050AA3A8A,SAVINGS,PASSIF,,US,USD,,5764589.0,fixed,0.0248,0.0,2025-12-28,2027-09-19,21,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]",1.0,2026-04-09T16:53:10.752177
bf6b49d1-7858-4e36-b74c-89f7c74983e6,CNT-D58DCEF6480F,DEMAND_DEPOSIT,PASSIF,,FR,USD,,49911098.0,fixed,0.03425,0.0,2024-06-07,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.0532],1.0,2026-04-09T16:53:10.752200
9a47c26a-a877-44bf-b9f2-29aa662d51c2,CNT-14ABEA8D18FA,TERM_DEPOSIT,PASSIF,,DE,EUR,,22734455.0,fixed,0.02531,0.0,2024-06-02,2026-05-23,24,annual,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029]",1.0,2026-04-09T16:53:10.752251
a9a2ed28-d7c8-4fc4-a9ef-01e548191cda,CNT-445CC3071251,DEMAND_DEPOSIT,PASSIF,,FR,EUR,,7457192.0,fixed,0.00626,0.0,2024-07-04,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.029],1.0,2026-04-09T16:53:10.752274
c8ac67f1-25ab-456a-8167-687e0aa4184f,CNT-F9B3CE917B58,TERM_DEPOSIT,PASSIF,,DE,USD,,1080757.0,fixed,0.03192,0.0,2025-09-21,2029-07-02,46,annual,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455]",1.0,2026-04-09T16:53:10.752333
81f05ce5-3e89-4a37-9b3d-721b5c439546,CNT-3E18336E5121,DEMAND_DEPOSIT,PASSIF,,US,GBP,,8635222.0,fixed,0.03662,0.0,2023-05-03,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.0492],1.0,2026-04-09T16:53:10.752356
8377e74b-173c-4773-8ed8-9ecd5c81623e,CNT-AFCE9F2FB323,DEMAND_DEPOSIT,PASSIF,,US,GBP,,12463714.0,fixed,0.00576,0.0,2025-05-30,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.0492],1.0,2026-04-09T16:53:10.752378
fc6c23a7-fa49-4f53-b38f-62d691501340,CNT-8FBF71CF6CD0,DEMAND_DEPOSIT,PASSIF,,DE,USD,,40799952.0,fixed,0.0385,0.0,2025-10-24,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.0532],1.0,2026-04-09T16:53:10.752400
238009ed-487e-48e6-9d3a-fc2de6128ed4,CNT-6B2B10158552,SAVINGS,PASSIF,,US,EUR,,762418.0,fixed,0.00518,0.0,2026-03-10,2029-06-22,40,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]",1.0,2026-04-09T16:53:10.752464
3907cab2-fcfa-4d54-96e4-8d4f6b25d6a2,CNT-C19950870A0A,TERM_DEPOSIT,PASSIF,,US,USD,,24709401.0,fixed,0.02942,0.0,2025-04-18,2027-05-08,25,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047]",1.0,2026-04-09T16:53:10.752519
0e885130-3a12-4d93-867a-ebb4541bfb5e,CNT-0FFC9CDB754D,TERM_DEPOSIT,PASSIF,,US,EUR,,8068198.0,fixed,0.01728,0.0,2026-01-24,2027-07-18,18,quarterly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305]",1.0,2026-04-09T16:53:10.752564
5a39d15c-3e41-4c1c-a910-f66317a178ee,CNT-FFA95A3D2E68,TERM_DEPOSIT,PASSIF,,ES,GBP,,12631151.0,fixed,0.00891,0.0,2024-09-09,2027-03-28,31,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044]",1.0,2026-04-09T16:53:10.752616
bf7eed6e-d02a-4c0b-834c-8fed4ae727b9,CNT-D8D86FC01406,DEMAND_DEPOSIT,PASSIF,,FR,USD,,5165346.0,fixed,0.02444,0.0,2023-10-19,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.0532],1.0,2026-04-09T16:53:10.752638
be1aa0bf-b4f4-4e53-b6c9-16cc4189339b,CNT-6B2001B8394F,DEMAND_DEPOSIT,PASSIF,,ES,USD,,42612854.0,fixed,0.02035,0.0,2023-10-12,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.0532],1.0,2026-04-09T16:53:10.752660
d306eee0-c0a8-4ae1-b3fe-02630d8d15f6,CNT-EA877589B968,SAVINGS,PASSIF,,DE,GBP,,43641959.0,fixed,0.01541,0.0,2023-12-26,2024-03-25,3,monthly,ACT/365,,,False,0.0,,"[1.0, 0.0, 0.0]","[0.0492, 0.0488]",1.0,2026-04-09T16:53:10.752690
bb2d89b0-d887-4c05-96e6-c617a2653b66,CNT-63FE08802669,TERM_DEPOSIT,PASSIF,,DE,GBP,,25920319.0,fixed,0.01376,0.0,2024-06-17,2027-08-31,39,annual,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]",1.0,2026-04-09T16:53:10.752749
38ecac52-97a8-4d2b-ad79-3fe2ef631660,CNT-4F6A178C8F9B,TERM_DEPOSIT,PASSIF,,FR,USD,,31101490.0,fixed,0.01919,0.0,2023-08-01,2025-09-19,26,monthly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047]",1.0,2026-04-09T16:53:10.752800
5474b71f-b325-4843-86b0-41bd81b7198b,CNT-3FD051A8107E,DEMAND_DEPOSIT,PASSIF,,DE,GBP,,28148178.0,fixed,0.02215,0.0,2024-02-26,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.0492],1.0,2026-04-09T16:53:10.752822
91a67658-fbab-43ee-86df-8dbfc6932260,CNT-DE0036E020E3,CERTIFICATE_OF_DEPOSIT,PASSIF,,DE,EUR,,28010845.0,fixed,0.01397,0.0,2023-11-27,2025-06-19,19,quarterly,ACT/365,,,False,0.0,,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305]",1.0,2026-04-09T16:53:10.752866
348d7c8b-f5de-45e0-b91d-04f6dfbde40f,CNT-B0CB4F7E4965,DEMAND_DEPOSIT,PASSIF,,DE,GBP,,7419924.0,fixed,0.01889,0.0,2024-07-26,,0,monthly,ACT/365,,,False,0.0,,"[0.0, 0.0]",[0.0492],1.0,2026-04-09T16:53:10.752889
